Date,open,high,low,close,volume,dividends,stock splits,capital gains,5_day_MA,20_day_MA,60_day_MA,target_5,target_5_label,target_10,target_10_label,target_15,target_15_label
1993-07-01 00:00:00-04:00,25.734256006911995,25.734256006911995,25.59168395147204,25.62732696533203,605700,0.0,0.0,0.0,25.677217864990233,25.51737689971924,25.341255633036297,25.64513778686523,1,25.520387649536133,-1,25.50255584716797,-1
1993-07-02 00:00:00-04:00,25.538209525688547,25.55603102570647,25.395637525545137,25.48474502563477,285400,0.0,0.0,0.0,25.666525650024415,25.50953302383423,25.34748913447062,25.62732696533203,1,25.50255584716797,1,25.64513778686523,1
1993-07-06 00:00:00-04:00,25.449096210601052,25.52038219438425,25.18177377141407,25.217416763305664,246400,0.0,0.0,0.0,25.545336532592778,25.49274663925171,25.349856885274253,25.609495162963867,1,25.5738582611084,1,25.62732696533203,1
1993-07-07 00:00:00-04:00,25.199585030833298,25.324335451778012,25.199585030833298,25.28869247436523,343700,0.0,0.0,0.0,25.46335563659668,25.49102659225464,25.347513802846272,25.698596954345703,1,25.5560302734375,1,25.5738582611084,1
1993-07-08 00:00:00-04:00,25.306535700887757,25.627322773152528,25.270892692858336,25.5738582611084,248200,0.0,0.0,0.0,25.43840789794922,25.49914093017578,25.34903866449992,25.591676712036133,1,25.377819061279297,-1,25.716421127319336,1
1993-07-09 00:00:00-04:00,25.573851788847534,25.64513778686523,25.52038729033427,25.64513778686523,378200,0.0,0.0,0.0,25.44197006225586,25.50993394851685,25.352341492970783,25.520387649536133,-1,25.50255584716797,-1,25.5738582611084,-1
1993-07-12 00:00:00-04:00,25.609505458402037,25.645148472262026,25.573862444542048,25.62732696533203,373700,0.0,0.0,0.0,25.470486450195313,25.51452741622925,25.355347474416096,25.50255584716797,-1,25.64513778686523,1,25.64513778686523,1
1993-07-13 00:00:00-04:00,25.645138162494785,25.71642416155662,25.4669231648402,25.609495162963867,389600,0.0,0.0,0.0,25.548902130126955,25.51999912261963,25.358056259155273,25.5738582611084,-1,25.62732696533203,1,25.66296768188477,1
1993-07-14 00:00:00-04:00,25.627310971115897,25.769882937575513,25.609489475308447,25.698596954345703,617300,0.0,0.0,0.0,25.630883026123048,25.53258056640625,25.36401964823405,25.5560302734375,-1,25.5738582611084,-1,25.66296768188477,-1
1993-07-15 00:00:00-04:00,25.68078422147915,25.68078422147915,25.53821220637032,25.591676712036133,443800,0.0,0.0,0.0,25.634446716308595,25.537161350250244,25.37026564280192,25.377819061279297,-1,25.716421127319336,1,25.609495162963867,1
1993-07-16 00:00:00-04:00,25.609495148312448,25.62731664806771,25.484744650025608,25.520387649536133,216400,0.0,0.0,0.0,25.609496688842775,25.533753681182866,25.375618426005044,25.50255584716797,-1,25.5738582611084,1,25.64513778686523,1
1993-07-19 00:00:00-04:00,25.52037733972364,25.52037733972364,25.431269876945276,25.50255584716797,188200,0.0,0.0,0.0,25.58454246520996,25.539990520477296,25.385982831319172,25.64513778686523,1,25.64513778686523,1,25.787702560424805,1
1993-07-20 00:00:00-04:00,25.48475074103485,25.5738582611084,25.360000212931883,25.5738582611084,68500,0.0,0.0,0.0,25.57741508483887,25.54711961746216,25.399305375417075,25.62732696533203,1,25.66296768188477,1,25.76988220214844,1
1993-07-21 00:00:00-04:00,25.538208773944167,25.556030273437496,25.46692277597084,25.5560302734375,142700,0.0,0.0,0.0,25.548901748657222,25.55246572494507,25.415575091044108,25.5738582611084,1,25.66296768188477,1,25.76988220214844,1
1993-07-22 00:00:00-04:00,25.520391078477495,25.55603408277704,25.377819061279293,25.377819061279297,632400,0.0,0.0,0.0,25.50613021850586,25.56048583984375,25.424450333913168,25.716421127319336,1,25.609495162963867,1,25.698596954345703,1
1993-07-23 00:00:00-04:00,25.431269876945276,25.502555847167965,25.413448384389604,25.50255584716797,286200,0.0,0.0,0.0,25.502563858032225,25.557812118530272,25.43628937403361,25.5738582611084,1,25.64513778686523,1,25.73424530029297,1
1993-07-26 00:00:00-04:00,25.573851788847534,25.698602285378502,25.573851788847534,25.64513778686523,121300,0.0,0.0,0.0,25.53108024597168,25.56315870285034,25.44873514175415,25.64513778686523,-1,25.787702560424805,1,25.876811981201172,1
1993-07-27 00:00:00-04:00,25.66296997919202,25.68079148612201,25.53821943068206,25.62732696533203,92800,0.0,0.0,0.0,25.54177398681641,25.55335693359375,25.460294087727863,25.66296768188477,1,25.76988220214844,1,25.965909957885746,1
1993-07-28 00:00:00-04:00,25.5738582611084,25.627322773152528,25.53821525307898,25.5738582611084,30800,0.0,0.0,0.0,25.545339584350582,25.547119998931883,25.46830746332804,25.66296768188477,1,25.76988220214844,1,26.10849952697754,1
1993-07-29 00:00:00-04:00,25.62731363900569,25.787707117970257,25.591670643680228,25.716421127319336,331000,0.0,0.0,0.0,25.613059997558594,25.548011207580565,25.477222283681233,25.609495162963867,-1,25.698596954345703,-1,26.10849952697754,1
1993-07-30 00:00:00-04:00,25.71643029322608,25.71643029322608,25.53821525307898,25.5738582611084,75300,0.0,0.0,0.0,25.62732048034668,25.545337772369383,25.482581583658853,25.64513778686523,1,25.73424530029297,1,26.12631607055664,1
1993-08-02 00:00:00-04:00,25.609494787856384,25.73424528438735,25.609494787856384,25.64513778686523,41300,0.0,0.0,0.0,25.62732048034668,25.55335741043091,25.49060344696045,25.787702560424805,1,25.876811981201172,1,26.072847366333008,1
1993-08-03 00:00:00-04:00,25.69861069255405,25.769896713892617,25.573860155211552,25.66296768188477,81600,0.0,0.0,0.0,25.634448623657228,25.575634956359863,25.49980732599894,25.76988220214844,1,25.965909957885746,1,26.358007431030273,1
1993-08-04 00:00:00-04:00,25.66296768188477,25.71643219788869,25.591681660546197,25.66296768188477,434000,0.0,0.0,0.0,25.6522705078125,25.59434871673584,25.50812635421753,25.76988220214844,1,26.10849952697754,1,26.375829696655273,1
1993-08-05 00:00:00-04:00,25.66295966226025,25.66295966226025,25.573852163432953,25.609495162963867,36800,0.0,0.0,0.0,25.63088531494141,25.596130561828613,25.51378450393677,25.698596954345703,1,26.10849952697754,1,26.39363670349121,1
1993-08-06 00:00:00-04:00,25.68078078587408,25.698602285378502,25.609494787856384,25.64513778686523,402300,0.0,0.0,0.0,25.645141220092775,25.596130561828613,25.520626703898113,25.73424530029297,1,26.12631607055664,1,26.375829696655273,1
1993-08-09 00:00:00-04:00,25.716416582372492,25.85898853847712,25.662952098833255,25.787702560424805,828200,0.0,0.0,0.0,25.67365417480469,25.604149341583252,25.534858576456703,25.876811981201172,1,26.072847366333008,1,26.48274803161621,1
1993-08-10 00:00:00-04:00,25.76988220214844,25.787703697447295,25.73423921155072,25.76988220214844,604900,0.0,0.0,0.0,25.69503707885742,25.61216869354248,25.54908847808838,25.965909957885746,1,26.358007431030273,1,26.55404281616211,1
1993-08-11 00:00:00-04:00,25.75206070684958,25.841168183343868,25.75206070684958,25.76988220214844,542200,0.0,0.0,0.0,25.716419982910157,25.615732955932614,25.56184368133545,26.10849952697754,1,26.375829696655273,1,26.518396377563477,1
1993-08-12 00:00:00-04:00,25.84116892080532,25.84116892080532,25.609489475308447,25.698596954345703,303700,0.0,0.0,0.0,25.734240341186524,25.621078968048096,25.57370599110921,26.10849952697754,1,26.39363670349121,1,26.42928695678711,1
1993-08-13 00:00:00-04:00,25.716423800777527,25.752066799808404,25.716423800777527,25.73424530029297,103500,0.0,0.0,0.0,25.75206184387207,25.631771850585935,25.577609062194824,26.12631607055664,1,26.375829696655273,1,26.447126388549805,1
1993-08-16 00:00:00-04:00,25.75206151021742,25.94809796462046,25.75206151021742,25.876811981201172,241800,0.0,0.0,0.0,25.769883728027345,25.6504846572876,25.58270877202352,26.072847366333008,1,26.48274803161621,1,26.268888473510746,1
1993-08-17 00:00:00-04:00,25.85898102188896,25.965909957885746,25.85898102188896,25.965909957885746,369300,0.0,0.0,0.0,25.80908927917481,25.670087242126463,25.59312737782796,26.358007431030273,1,26.55404281616211,1,26.17978286743164,1
1993-08-18 00:00:00-04:00,26.055035022826733,26.16196403112835,26.03721352144313,26.10849952697754,414300,0.0,0.0,0.0,25.876812744140626,25.697710704803463,25.604152901967367,26.375829696655273,1,26.518396377563477,1,26.233247756958008,1
1993-08-19 00:00:00-04:00,26.126321028361144,26.126321028361144,26.072856524210337,26.10849952697754,28500,0.0,0.0,0.0,25.958793258666994,25.734244728088377,25.61429354349772,26.39363670349121,1,26.42928695678711,1,26.464929580688477,1
1993-08-20 00:00:00-04:00,26.055030078549667,26.12631607055664,26.03720858054792,26.12631607055664,80700,0.0,0.0,0.0,26.037207412719727,25.76543273925781,25.619422308603923,26.375829696655273,1,26.447126388549805,1,26.48274803161621,1
1993-08-23 00:00:00-04:00,26.019382880961167,26.09066886145695,26.019382880961167,26.072847366333008,15600,0.0,0.0,0.0,26.076414489746092,25.7868182182312,25.62513469060262,26.48274803161621,1,26.268888473510746,1,26.375829696655273,1
1993-08-24 00:00:00-04:00,26.072863334413316,26.358007431030277,26.072863334413316,26.358007431030273,273400,0.0,0.0,0.0,26.154833984375,25.823352241516112,25.637664445241292,26.55404281616211,1,26.17978286743164,-1,26.447126388549805,1
1993-08-25 00:00:00-04:00,26.35800819010348,26.48275873596604,26.32236517699989,26.375829696655273,242300,0.0,0.0,0.0,26.208300018310545,25.863450813293458,25.646362082163492,26.518396377563477,1,26.233247756958008,-1,26.34018325805664,-1
1993-08-26 00:00:00-04:00,26.39363670349121,26.536208677581644,26.28670772292339,26.39363670349121,120000,0.0,0.0,0.0,26.26532745361328,25.89731159210205,25.655946191151937,26.42928695678711,1,26.464929580688477,1,26.28910255432129,-1
1993-08-27 00:00:00-04:00,26.32236517699989,26.375829696655273,26.32236517699989,26.375829696655273,25700,0.0,0.0,0.0,26.31523017883301,25.937410163879395,25.666708278656007,26.447126388549805,1,26.48274803161621,1,26.073917388916016,-1
1993-08-30 00:00:00-04:00,26.393640534874567,26.51839103031287,26.393640534874567,26.48274803161621,183500,0.0,0.0,0.0,26.397210311889648,25.979290676116943,25.68072703679403,26.268888473510746,-1,26.375829696655273,-1,25.9842529296875,-1
1993-08-31 00:00:00-04:00,26.46493528993338,26.55404281616211,26.429292279441885,26.55404281616211,66500,0.0,0.0,0.0,26.436417388916016,26.02384443283081,25.69740867614746,26.17978286743164,-1,26.447126388549805,-1,26.19943618774414,-1
1993-09-01 00:00:00-04:00,26.464931868737743,26.571860886389207,26.464931868737743,26.518396377563477,136500,0.0,0.0,0.0,26.464930725097656,26.066615867614747,25.71733039220174,26.233247756958008,-1,26.34018325805664,-1,26.34290313720703,-1
1993-09-02 00:00:00-04:00,26.53621596672691,26.57185897004018,26.41146545513048,26.42928695678711,472400,0.0,0.0,0.0,26.472060775756837,26.107605457305908,25.73429231643677,26.464929580688477,1,26.28910255432129,-1,26.27117156982422,-1
1993-09-03 00:00:00-04:00,26.411483361071973,26.482769416027633,26.37584033359414,26.447126388549805,630500,0.0,0.0,0.0,26.486320114135744,26.147704887390137,25.751256465911865,26.48274803161621,1,26.073917388916016,-1,26.558095932006836,1
1993-09-07 00:00:00-04:00,26.44710345637038,26.48274645294231,26.233245476938816,26.268888473510746,196400,0.0,0.0,0.0,26.44354820251465,26.17176418304443,25.763480313618977,26.375829696655273,1,25.9842529296875,-1,26.504304885864254,1
1993-09-08 00:00:00-04:00,26.26889036527858,26.26889036527858,26.001567871737755,26.17978286743164,269900,0.0,0.0,0.0,26.368696212768555,26.192259216308592,25.774809010823567,26.447126388549805,1,26.19943618774414,1,26.414640426635746,1
1993-09-09 00:00:00-04:00,26.072854258443996,26.251069256792896,26.072854258443996,26.233247756958008,239200,0.0,0.0,0.0,26.31166648864746,26.215427494049074,25.787913672129314,26.34018325805664,1,26.34290313720703,1,26.3608455657959,1
1993-09-10 00:00:00-04:00,26.30453606807825,26.482751082089617,26.26889306527597,26.464929580688477,106500,0.0,0.0,0.0,26.318795013427735,26.25374412536621,25.80399481455485,26.28910255432129,-1,26.27117156982422,-1,26.48635482788086,1
1993-09-13 00:00:00-04:00,26.554034029009525,26.554034029009525,26.48274803161621,26.48274803161621,66900,0.0,0.0,0.0,26.325919342041015,26.291169261932374,25.818898264567057,26.073917388916016,-1,26.558095932006836,1,26.522214889526367,1
1993-09-14 00:00:00-04:00,26.41147270975886,26.41147270975886,26.286722163896304,26.375829696655273,184500,0.0,0.0,0.0,26.34730758666992,26.31612014770508,25.835531775156657,25.9842529296875,-1,26.504304885864254,1,26.48635482788086,1
1993-09-15 00:00:00-04:00,26.268911251160652,26.464947902288717,26.179803682466076,26.447126388549805,101000,0.0,0.0,0.0,26.400776290893553,26.340180969238283,25.852462609608967,26.19943618774414,-1,26.414640426635746,-1,26.468441009521484,1
1993-09-16 00:00:00-04:00,26.411469274993195,26.429290779227333,26.322361753822506,26.34018325805664,54300,0.0,0.0,0.0,26.42216339111328,26.351765155792236,25.867313861846924,26.34290313720703,1,26.3608455657959,1,26.396690368652344,1
1993-09-17 00:00:00-04:00,26.324967632840146,26.342900172099576,26.253237475802436,26.28910255432129,200900,0.286,0.0,0.0,26.386997985839844,26.360795307159425,25.885175291697184,26.27117156982422,-1,26.48635482788086,1,26.43256378173828,1
1993-09-20 00:00:00-04:00,26.324972989634603,26.37877061836001,26.073917388916016,26.073917388916016,57800,0.0,0.0,0.0,26.305231857299805,26.35817537307739,25.893806743621827,26.558095932006836,1,26.522214889526367,1,26.48635482788086,1
1993-09-21 00:00:00-04:00,26.109780721618357,26.145645805027172,25.715264804121375,25.9842529296875,318200,0.0,0.0,0.0,26.22691650390625,26.353745651245116,25.90124085744222,26.504304885864254,1,26.48635482788086,1,26.522214889526367,1
1993-09-22 00:00:00-04:00,26.073908430513335,26.235301261238657,26.038043357018815,26.19943618774414,439700,0.0,0.0,0.0,26.17737846374512,26.34581708908081,25.907508754730223,26.414640426635746,1,26.468441009521484,1,26.522214889526367,1
1993-09-23 00:00:00-04:00,26.271172972095503,26.36083567848491,26.235307889539744,26.34290313720703,88500,0.0,0.0,0.0,26.177922439575195,26.3441707611084,25.918247191111245,26.3608455657959,1,26.396690368652344,1,26.862945556640625,1
1993-09-24 00:00:00-04:00,26.307036650465616,26.324969190786312,26.23530648918282,26.27117156982422,53500,0.0,0.0,0.0,26.174336242675786,26.33804750442505,25.927790101369222,26.48635482788086,1,26.43256378173828,1,27.00639915466309,1
1993-09-27 00:00:00-04:00,26.468433217854212,26.558095932006836,26.468433217854212,26.558095932006836,274600,0.0,0.0,0.0,26.271171951293944,26.347160816192627,25.94330291748047,26.522214889526367,-1,26.48635482788086,-1,26.93467712402344,1
1993-09-28 00:00:00-04:00,26.576035075000565,26.576035075000565,26.486372338580185,26.504304885864254,158300,0.0,0.0,0.0,26.375182342529296,26.34823865890503,25.960295581817626,26.48635482788086,-1,26.522214889526367,1,26.737417221069336,1
1993-09-29 00:00:00-04:00,26.504303157208167,26.576033341666104,26.378775334406775,26.414640426635746,221000,0.0,0.0,0.0,26.418223190307614,26.34126853942871,25.980249309539794,26.468441009521484,1,26.522214889526367,1,26.77328109741211,1
1993-09-30 00:00:00-04:00,26.414643209807725,26.468440853819555,26.30704792178407,26.3608455657959,99300,0.0,0.0,0.0,26.421811676025392,26.333390998840333,25.998118527730306,26.396690368652344,1,26.862945556640625,1,26.737417221069336,1
1993-10-01 00:00:00-04:00,26.32496200902444,26.52221989873784,26.289096938167457,26.48635482788086,22700,0.0,0.0,0.0,26.46484832763672,26.33624439239502,26.01332680384318,26.43256378173828,-1,27.00639915466309,1,26.61189842224121,1
1993-10-04 00:00:00-04:00,26.522214889526367,26.522214889526367,26.450484761359967,26.522214889526367,1038500,0.0,0.0,0.0,26.457672119140625,26.33999881744385,26.0279447555542,26.48635482788086,-1,26.93467712402344,1,26.683612823486328,1
1993-10-05 00:00:00-04:00,26.576017505023312,26.576017505023312,26.396692150738403,26.48635482788086,436500,0.0,0.0,0.0,26.454082107543947,26.350872135162355,26.04226188659668,26.522214889526367,1,26.737417221069336,1,26.66569709777832,1
1993-10-06 00:00:00-04:00,26.504306105740348,26.61190139439694,26.468441009521484,26.468441009521484,209200,0.0,0.0,0.0,26.464842224121092,26.365305042266847,26.05657765070597,26.522214889526367,1,26.77328109741211,1,26.683612823486328,1
1993-10-07 00:00:00-04:00,26.50428557395935,26.50428557395935,26.37875783443451,26.396690368652344,59400,0.0,0.0,0.0,26.472011184692384,26.37347717285156,26.06821254094442,26.862945556640625,1,26.737417221069336,1,26.88089179992676,1
