ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2018-11-27T00:00:00.000000000Z,35,2,7321,266800000000,268870000000,265660000000,268680000000,15533443,SPY
2018-11-28T00:00:00.000000000Z,35,2,7321,268860000000,274570000000,268540000000,274030000000,24967667,SPY
2018-11-29T00:00:00.000000000Z,35,2,7325,273670000000,275550000000,272430000000,274140000000,17618563,SPY
2018-11-30T00:00:00.000000000Z,35,2,7325,273750000000,276580000000,273100000000,276350000000,16834400,SPY
2018-12-03T00:00:00.000000000Z,35,2,7323,280920000000,281270000000,277505000000,278760000000,21612099,SPY
2018-12-04T00:00:00.000000000Z,35,2,7323,278030000000,278860000000,269740000000,270910000000,37090217,SPY
2018-12-06T00:00:00.000000000Z,35,2,7327,267380000000,270200000000,262450000000,269570000000,37310330,SPY
2018-12-07T00:00:00.000000000Z,35,2,7324,268050000000,271220000000,262630000000,263520000000,30474291,SPY
2018-12-10T00:00:00.000000000Z,35,2,7322,262650000000,265150000000,258620000000,264040000000,29772314,SPY
2018-12-11T00:00:00.000000000Z,35,2,7329,263540000000,268100000000,262480000000,264340000000,23134128,SPY
2018-12-12T00:00:00.000000000Z,35,2,7329,265600000000,268940000000,265030000000,266090000000,19370377,SPY
2018-12-13T00:00:00.000000000Z,35,2,7328,266250000000,267490000000,264120000000,265010000000,17454548,SPY
2018-12-14T00:00:00.000000000Z,35,2,7329,262290000000,264030000000,259850000000,259950000000,23432051,SPY
2018-12-17T00:00:00.000000000Z,35,2,7317,260810000000,261240000000,253530000000,256410000000,29085907,SPY
2018-12-18T00:00:00.000000000Z,35,2,7318,256470000000,257940000000,253300000000,254510000000,24648677,SPY
2018-12-19T00:00:00.000000000Z,35,2,7319,255550000000,259400000000,249350000000,251450000000,45704335,SPY
2018-12-20T00:00:00.000000000Z,35,2,7310,249480000000,252250000000,244660000000,248650000000,52528680,SPY
2018-12-21T00:00:00.000000000Z,35,2,7307,246010000000,249710000000,239980000000,240290000000,46559538,SPY
2018-12-24T00:00:00.000000000Z,35,2,7306,241660000000,241850000000,232650000000,233100000000,29041731,SPY
2018-12-26T00:00:00.000000000Z,35,2,7307,233760000000,246900000000,233710000000,245560000000,37977338,SPY
2018-12-27T00:00:00.000000000Z,35,2,7308,243850000000,248970000000,238960000000,247570000000,39287697,SPY
2018-12-28T00:00:00.000000000Z,35,2,7304,248770000000,251400000000,246450000000,247540000000,30222166,SPY
2018-12-31T00:00:00.000000000Z,35,2,7301,249400000000,250440000000,247475000000,249950000000,23167813,SPY
2019-01-02T00:00:00.000000000Z,35,2,7294,245380000000,251210000000,244960000000,246650000000,22732132,SPY
2019-01-03T00:00:00.000000000Z,35,2,7295,246820000000,248570000000,243660000000,244250000000,26687200,SPY
2019-01-04T00:00:00.000000000Z,35,2,7295,246510000000,253110000000,246310000000,252600000000,26480257,SPY
2019-01-07T00:00:00.000000000Z,35,2,7295,252590000000,255950000000,251600000000,254370000000,17155925,SPY
2019-01-08T00:00:00.000000000Z,35,2,7294,255620000000,257310000000,254000000000,256960000000,16331609,SPY
2019-01-09T00:00:00.000000000Z,35,2,7296,257420000000,258920000000,256190000000,257040000000,16285461,SPY
2019-01-10T00:00:00.000000000Z,35,2,7294,256130000000,259210000000,255510000000,258460000000,16523295,SPY
2019-01-11T00:00:00.000000000Z,35,2,7289,258820000000,259010000000,257040000000,258680000000,11408097,SPY
2019-01-14T00:00:00.000000000Z,35,2,7286,256960000000,258300000000,256110000000,257620000000,10898133,SPY
2019-01-15T00:00:00.000000000Z,35,2,7285,258150000000,260700000000,257410000000,260420000000,14501979,SPY
2019-01-16T00:00:00.000000000Z,35,2,7295,260770000000,261960000000,260090000000,260530000000,12973996,SPY
2019-01-17T00:00:00.000000000Z,35,2,7294,259760000000,263910000000,259310000000,262820000000,15098183,SPY
2019-01-18T00:00:00.000000000Z,35,2,7294,263560000000,267050000000,263340000000,266490000000,18110752,SPY
2019-01-22T00:00:00.000000000Z,35,2,7286,265250000000,265250000000,261060000000,262450000000,21272778,SPY
2019-01-23T00:00:00.000000000Z,35,2,7289,262720000000,264770000000,260660000000,262730000000,16808285,SPY
2019-01-24T00:00:00.000000000Z,35,2,7289,263410000000,264200000000,262090000000,263320000000,11616437,SPY
2019-01-25T00:00:00.000000000Z,35,2,7289,264590000000,266690000000,264300000000,266000000000,18318570,SPY
2019-01-28T00:00:00.000000000Z,35,2,7286,264550000000,264980000000,261790000000,263170000000,15152093,SPY
2019-01-29T00:00:00.000000000Z,35,2,7286,263370000000,264690000000,262480000000,264080000000,10630561,SPY
2019-01-30T00:00:00.000000000Z,35,2,7291,264400000000,268520000000,263970000000,268330000000,18570466,SPY
2019-01-31T00:00:00.000000000Z,35,2,7293,268160000000,271000000000,267250000000,270070000000,18338356,SPY
2019-02-01T00:00:00.000000000Z,35,2,7290,270320000000,271200000000,269185000000,270180000000,14325697,SPY
2019-02-04T00:00:00.000000000Z,35,2,7291,270000000000,272140000000,269360000000,271610000000,10404500,SPY
2019-02-05T00:00:00.000000000Z,35,2,7291,271870000000,273430000000,271870000000,272860000000,12141281,SPY
2019-02-06T00:00:00.000000000Z,35,2,7292,272300000000,273330000000,271930000000,272510000000,10396634,SPY
2019-02-07T00:00:00.000000000Z,35,2,7294,272120000000,272220000000,268290000000,269560000000,17586852,SPY
2019-02-08T00:00:00.000000000Z,35,2,7291,269550000000,270610000000,267830000000,270430000000,15917428,SPY
2019-02-11T00:00:00.000000000Z,35,2,7292,271390000000,271800000000,270040000000,270650000000,9695078,SPY
2019-02-12T00:00:00.000000000Z,35,2,7290,272110000000,274510000000,272080000000,274450000000,13006657,SPY
2019-02-13T00:00:00.000000000Z,35,2,7289,274890000000,275930000000,274460000000,274810000000,12941453,SPY
2019-02-14T00:00:00.000000000Z,35,2,7291,275400000000,275820000000,272870000000,274100000000,15721189,SPY
2019-02-15T00:00:00.000000000Z,35,2,7289,273220000000,277950000000,273220000000,277860000000,16106323,SPY
2019-02-19T00:00:00.000000000Z,35,2,7288,277560000000,278580000000,276470000000,277660000000,11172000,SPY
2019-02-20T00:00:00.000000000Z,35,2,7286,277780000000,278910000000,277250000000,278470000000,14831060,SPY
2019-02-21T00:00:00.000000000Z,35,2,7269,278930000000,278970000000,276345000000,277370000000,11090520,SPY
2019-02-22T00:00:00.000000000Z,35,2,7270,278030000000,279400000000,277830000000,279330000000,13395063,SPY
2019-02-25T00:00:00.000000000Z,35,2,7269,279900000000,281310000000,279140000000,279350000000,12723675,SPY
2019-02-26T00:00:00.000000000Z,35,2,7270,278860000000,280290000000,278460000000,278770000000,11509928,SPY
2019-02-27T00:00:00.000000000Z,35,2,7271,278070000000,279650000000,277490000000,279400000000,10438553,SPY
2019-02-28T00:00:00.000000000Z,35,2,7279,278700000000,279450000000,278320000000,278590000000,14084624,SPY
2019-03-01T00:00:00.000000000Z,35,2,7274,280110000000,280880000000,278820000000,280750000000,13506418,SPY
2019-03-04T00:00:00.000000000Z,35,2,7271,281120000000,281870000000,276840000000,279090000000,17915567,SPY
2019-03-05T00:00:00.000000000Z,35,2,7270,279790000000,279980000000,278410000000,278750000000,9288433,SPY
2019-03-06T00:00:00.000000000Z,35,2,7278,278680000000,279320000000,276940000000,276940000000,13400431,SPY
2019-03-07T00:00:00.000000000Z,35,2,7285,276650000000,277790000000,274070000000,275250000000,18587792,SPY
2019-03-08T00:00:00.000000000Z,35,2,7283,274110000000,275070000000,272420000000,274960000000,14867360,SPY
2019-03-11T00:00:00.000000000Z,35,2,7283,275310000000,279550000000,274940000000,279370000000,10795766,SPY
2019-03-12T00:00:00.000000000Z,35,2,7283,279300000000,280060000000,278300000000,279260000000,11651466,SPY
2019-03-13T00:00:00.000000000Z,35,2,7290,279410000000,282370000000,279380000000,281730000000,12995160,SPY
2019-03-14T00:00:00.000000000Z,35,2,7287,281960000000,282290000000,280670000000,281230000000,9187107,SPY
2019-03-15T00:00:00.000000000Z,35,2,7278,280590000000,282210000000,280100000000,281110000000,14114273,SPY
2019-03-18T00:00:00.000000000Z,35,2,7279,281580000000,282830000000,281310000000,282680000000,10535391,SPY
2019-03-19T00:00:00.000000000Z,35,2,7278,282940000000,284360000000,281415000000,282010000000,15846640,SPY
2019-03-20T00:00:00.000000000Z,35,2,7279,282360000000,283500000000,280320000000,281400000000,17076255,SPY
2019-03-21T00:00:00.000000000Z,35,2,7282,280830000000,285180000000,280040000000,284770000000,13715844,SPY
2019-03-22T00:00:00.000000000Z,35,2,7283,284730000000,284860000000,279070000000,279240000000,24631110,SPY
2019-03-25T00:00:00.000000000Z,35,2,7286,278580000000,280180000000,277640000000,279690000000,15766851,SPY
2019-03-26T00:00:00.000000000Z,35,2,7284,280050000000,282180000000,279565000000,280970000000,11549817,SPY
2019-03-27T00:00:00.000000000Z,35,2,7282,281620000000,281750000000,277930000000,279390000000,15001765,SPY
2019-03-28T00:00:00.000000000Z,35,2,7283,279250000000,281670000000,279080000000,281440000000,10815011,SPY
2019-03-29T00:00:00.000000000Z,35,2,7284,281530000000,282830000000,281050000000,282580000000,12883268,SPY
2019-04-01T00:00:00.000000000Z,35,2,7278,284690000000,286160000000,284100000000,285970000000,12638687,SPY
2019-04-02T00:00:00.000000000Z,35,2,7278,285570000000,286230000000,285100000000,285530000000,8494321,SPY
2019-04-03T00:00:00.000000000Z,35,2,7286,287020000000,287750000000,285750000000,286700000000,12476887,SPY
2019-04-04T00:00:00.000000000Z,35,2,7291,286580000000,287450000000,286015000000,287040000000,9383765,SPY
2019-04-05T00:00:00.000000000Z,35,2,7290,287770000000,288930000000,287450000000,288860000000,9526233,SPY
2019-04-08T00:00:00.000000000Z,35,2,7286,288140000000,288900000000,287370000000,288740000000,9249139,SPY
2019-04-09T00:00:00.000000000Z,35,2,7289,288480000000,288700000000,286700000000,287100000000,12438662,SPY
2019-04-10T00:00:00.000000000Z,35,2,7292,287790000000,288790000000,287320000000,288700000000,8977980,SPY
2019-04-11T00:00:00.000000000Z,35,2,7296,288160000000,289000000000,287570000000,288410000000,9312363,SPY
2019-04-12T00:00:00.000000000Z,35,2,7297,288550000000,290470000000,288550000000,290220000000,9731589,SPY
2019-04-15T00:00:00.000000000Z,35,2,7292,290010000000,290450000000,289080000000,290020000000,7562311,SPY
2019-04-16T00:00:00.000000000Z,35,2,7298,290880000000,291090000000,289500000000,290020000000,9027778,SPY
2019-04-17T00:00:00.000000000Z,35,2,7301,290560000000,291420000000,288990000000,289420000000,10674552,SPY
2019-04-18T00:00:00.000000000Z,35,2,7306,288410000000,290340000000,288070000000,290110000000,9563116,SPY
2019-04-22T00:00:00.000000000Z,35,2,7307,289480000000,290630000000,289070000000,290380000000,6705518,SPY
2019-04-23T00:00:00.000000000Z,35,2,7307,290270000000,293160000000,290110000000,293120000000,8799811,SPY
2019-04-24T00:00:00.000000000Z,35,2,7308,292680000000,293150000000,292000000000,292450000000,8019533,SPY
2019-04-25T00:00:00.000000000Z,35,2,7306,292310000000,292780000000,290720000000,291590000000,9853465,SPY
2019-04-26T00:00:00.000000000Z,35,2,7304,291560000000,293530000000,291250000000,293300000000,8456203,SPY
2019-04-29T00:00:00.000000000Z,35,2,7304,293560000000,294450000000,293130000000,293410000000,7409416,SPY
2019-04-30T00:00:00.000000000Z,35,2,7304,293330000000,294940000000,291925000000,294780000000,11801031,SPY
2019-05-01T00:00:00.000000000Z,35,2,7301,295350000000,295380000000,290800000000,291420000000,14806041,SPY
2019-05-02T00:00:00.000000000Z,35,2,7301,292290000000,292700000000,289530000000,291370000000,13882304,SPY
2019-05-03T00:00:00.000000000Z,35,2,7306,292000000000,294380000000,291770000000,294320000000,9766098,SPY
2019-05-06T00:00:00.000000000Z,35,2,7307,289380000000,293300000000,288680000000,291280000000,17152077,SPY
2019-05-07T00:00:00.000000000Z,35,2,7306,291880000000,292070000000,285820000000,287970000000,25186613,SPY
2019-05-08T00:00:00.000000000Z,35,2,7312,288990000000,289440000000,286490000000,287730000000,17539269,SPY
