,Date,Prob,Label,Symbol
5039,2024-04-30,0.4589063,1,INVH
5040,2024-04-24,0.38561025,1,VRTX
5041,2024-05-16,0.53995776,1,GD
5042,2024-04-11,0.5094621,-1,NVDA
5043,2024-05-02,0.3492018,1,AMCR
5044,2024-05-14,0.23583595,-1,RSG
5045,2024-04-24,0.1402917,-1,KHC
5046,2024-05-09,0.6383625,-1,ROK
5047,2024-04-11,0.55558217,-1,TPR
5048,2024-04-22,0.6939075,-1,COF
5049,2024-05-23,0.33572802,-1,FIS
5050,2024-04-04,0.52327234,-1,WFC
5051,2024-04-09,0.48605758,1,SCHW
5052,2024-05-16,0.60181236,-1,AFL
5053,2024-05-03,0.5632904,1,CRWD
5054,2024-04-19,0.43614227,-1,REG
5055,2024-05-13,0.50533754,1,LEN
5056,2024-05-14,0.5367463,-1,EMN
5057,2024-04-17,0.47555938,1,RTX
5058,2024-04-19,0.23228513,1,ZBRA
5059,2024-04-29,0.6252212,-1,SJM
5060,2024-04-16,0.5056303,1,WMB
5061,2024-04-08,0.5963308,-1,PHM
5062,2024-05-23,0.62351817,1,VRSN
5063,2024-04-15,0.48049685,1,EL
5064,2024-04-30,0.3071585,1,ZTS
5065,2024-04-11,0.5664583,1,ORLY
5066,2024-04-11,0.4787031,1,UAL
5067,2024-04-01,0.4382702,1,LHX
5068,2024-05-13,0.5807489,1,TFC
5069,2024-04-04,0.51429784,-1,IR
5070,2024-04-19,0.36405644,1,CVX
5071,2024-04-11,0.5445071,-1,LIN
5072,2024-05-08,0.51979345,1,EXPE
5073,2024-05-10,0.3907783,1,GOOGL
5074,2024-04-16,0.52121866,1,PH
5075,2024-04-30,0.60362554,1,DAY
5076,2024-03-28,0.3485347,-1,AXON
5077,2024-04-11,0.41605154,-1,CCI
5078,2024-04-18,0.5582472,-1,MKTX
5079,2024-04-19,0.54134166,-1,BRO
5080,2024-04-10,0.634672,-1,JBHT
5081,2024-04-30,0.46929672,1,KEYS
5082,2024-04-30,0.3763032,1,ABNB
5083,2024-05-22,0.64195627,-1,EA
5084,2024-04-12,0.21312225,1,CMS
5085,2024-05-22,0.45077905,1,JNPR
5086,2024-05-03,0.631538,-1,LVS
5087,2024-04-12,0.47307387,-1,COO
5088,2024-04-19,0.33793458,-1,AON
5089,2024-04-18,0.39723563,1,LEN
5090,2024-05-08,0.35397863,-1,NTRS
5091,2024-05-07,0.39945593,1,REGN
5092,2024-04-22,0.5241436,-1,HAL
5093,2024-04-16,0.51183534,-1,WYNN
5094,2024-04-04,0.6697449,-1,LNT
5095,2024-05-09,0.45610103,1,PNR
5096,2024-04-15,0.6028915,1,F
5097,2024-05-20,0.44405103,-1,JCI
5098,2024-04-23,0.51574826,-1,KEY
5099,2024-05-20,0.38386694,-1,NDSN
5100,2024-05-17,0.4683173,-1,APD
5101,2024-04-05,0.49196687,-1,NVR
5102,2024-04-09,0.6219694,-1,DXCM
5103,2024-04-10,0.46284,-1,TRV
5104,2024-04-01,0.45850936,-1,MGM
5105,2024-04-25,0.6502047,1,PNC
5106,2024-04-22,0.62775916,-1,MGM
5107,2024-05-21,0.6036853,1,NCLH
5108,2024-04-19,0.54919213,1,BA
5109,2024-04-30,0.58555377,1,WMT
5110,2024-03-28,0.57331157,1,NTAP
5111,2024-04-23,0.4088147,-1,CZR
5112,2024-05-13,0.5702181,-1,BXP
5113,2024-04-02,0.4280347,-1,SNPS
5114,2024-05-17,0.486306,1,BAC
5115,2024-05-13,0.527042,1,WRB
5116,2024-05-20,0.54788214,-1,IVZ
5117,2024-04-17,0.48836222,-1,GILD
5118,2024-04-04,0.5742746,-1,SMCI
5119,2024-04-03,0.62789696,1,NOW
5120,2024-04-01,0.61118186,1,WBD
5121,2024-04-16,0.57018334,-1,KVUE
5122,2024-05-13,0.4437969,1,MCK
5123,2024-05-15,0.5642118,-1,MO
5124,2024-04-08,0.5079608,-1,CI
5125,2024-04-11,0.28737313,-1,MKTX
5126,2024-04-17,0.51684386,1,DAL
5127,2024-04-30,0.4927085,1,CMCSA
5128,2024-04-16,0.49714786,-1,PKG
5129,2024-04-18,0.5026468,1,CTLT
5130,2024-05-08,0.52072406,-1,LYV
5131,2024-04-23,0.43462068,-1,BXP
5132,2024-05-17,0.57748526,-1,CRL
5133,2024-05-17,0.45263326,1,JPM
5134,2024-05-02,0.5763744,1,SMCI
5135,2024-03-28,0.4469244,-1,HUM
5136,2024-05-20,0.5638216,-1,CCL
5137,2024-05-21,0.4985696,-1,KIM
5138,2024-04-18,0.29004595,1,LLY
5139,2024-05-01,0.52938807,1,VTR
5140,2024-04-05,0.3471658,-1,MO
5141,2024-04-30,0.4720296,1,LRCX
5142,2024-04-01,0.5527315,1,MMC
5143,2024-05-07,0.34925112,1,FSLR
5144,2024-05-22,0.50724196,1,BEN
5145,2024-04-15,0.43447447,1,BLK
5146,2024-05-06,0.48359188,-1,ZBH
5147,2024-04-03,0.4056107,-1,CSX
5148,2024-05-13,0.45219225,1,MPC
5149,2024-03-28,0.50298554,-1,ZBH
5150,2024-05-03,0.4103231,1,WYNN
5151,2024-05-15,0.5523325,-1,HUM
5152,2024-05-17,0.52077115,-1,LEN
5153,2024-04-16,0.4435491,1,MOS
5154,2024-04-03,0.48960745,-1,DRI
5155,2024-04-18,0.4337216,1,HES
5156,2024-04-18,0.47357205,1,GOOG
5157,2024-04-10,0.43947804,-1,FTV
5158,2024-04-24,0.53710794,1,PHM
5159,2024-03-28,0.5512786,1,HOLX
5160,2024-05-02,0.4682686,1,CMG
5161,2024-05-14,0.47151172,-1,EXPE
5162,2024-05-07,0.3698371,1,HIG
5163,2024-04-05,0.5557926,-1,NEM
5164,2024-05-21,0.5896666,1,WBD
5165,2024-03-28,0.46411234,-1,WTW
5166,2024-05-09,0.57344055,1,VTR
5167,2024-03-28,0.50133055,-1,UAL
5168,2024-04-08,0.51838833,-1,IP
5169,2024-04-09,0.5662274,-1,VMC
5170,2024-04-08,0.47156554,-1,EXPE
5171,2024-05-17,0.48456508,-1,AKAM
5172,2024-04-16,0.40214354,1,PSX
5173,2024-04-02,0.49565226,-1,TRMB
5174,2024-03-28,0.48100084,1,NEM
5175,2024-04-16,0.4034725,1,MKC
5176,2024-04-30,0.5225271,1,VST
5177,2024-04-02,0.5896018,-1,HSIC
5178,2024-04-26,0.40052494,1,EFX
5179,2024-04-19,0.5480412,1,BR
5180,2024-05-15,0.51276207,-1,PGR
5181,2024-04-30,0.27917668,1,GS
5182,2024-05-22,0.5378029,1,SBAC
5183,2024-04-16,0.5343805,1,ADSK
5184,2024-05-07,0.40252203,1,HPQ
5185,2024-04-16,0.3091006,1,AEE
5186,2024-05-15,0.45800745,-1,EOG
5187,2024-05-08,0.53455836,-1,BMY
5188,2024-04-29,0.62142146,1,CHRW
5189,2024-04-04,0.6806815,-1,PM
5190,2024-05-23,0.6443684,1,NVR
5191,2024-04-08,0.3753754,-1,ORCL
5192,2024-04-17,0.40013075,1,XYL
5193,2024-04-09,0.38387457,-1,ADSK
5194,2024-05-15,0.55523634,-1,FFIV
5195,2024-05-02,0.5014765,1,KDP
5196,2024-04-02,0.55667055,-1,AES
5197,2024-04-09,0.61330014,1,KHC
5198,2024-05-03,0.3508985,1,PEG
5199,2024-05-16,0.59875286,1,DECK
5200,2024-04-25,0.38776922,-1,GM
5201,2024-05-09,0.5859046,1,CBRE
5202,2024-04-15,0.6136392,1,MAA
5203,2024-05-21,0.5620534,-1,DGX
5204,2024-04-17,0.599449,1,FOXA
5205,2024-05-17,0.5091732,-1,INTC
5206,2024-05-15,0.5331133,-1,AMZN
5207,2024-05-21,0.51104414,-1,KR
5208,2024-04-05,0.40018627,-1,ENPH
5209,2024-04-26,0.50044376,-1,TAP
5210,2024-04-22,0.5927565,-1,TFC
5211,2024-04-30,0.5826897,-1,UHS
5212,2024-04-30,0.07687275,1,CNP
5213,2024-05-07,0.3547363,1,KEYS
5214,2024-04-25,0.463678,-1,TRMB
5215,2024-05-01,0.5502652,1,TEL
5216,2024-05-17,0.5272966,-1,BBY
5217,2024-04-01,0.47350463,1,TROW
5218,2024-04-10,0.5176571,-1,DOC
5219,2024-04-12,0.51019186,-1,ETN
5220,2024-04-25,0.3799547,-1,CDNS
5221,2024-04-18,0.3772223,1,RSG
5222,2024-05-21,0.5878639,-1,O
5223,2024-05-22,0.4025782,1,RL
5224,2024-04-26,0.31426603,1,DOV
5225,2024-05-14,0.43968853,1,PCG
5226,2024-04-09,0.49431884,-1,EW
5227,2024-04-05,0.56096303,-1,XOM
5228,2024-05-21,0.6554029,-1,AAL
5229,2024-04-01,0.3991554,1,EMR
5230,2024-04-01,0.43640035,-1,KHC
5231,2024-04-26,0.57269084,1,ISRG
5232,2024-04-26,0.4635715,-1,AME
5233,2024-05-06,0.53056777,1,BRO
5234,2024-05-10,0.5673765,1,BLK
5235,2024-05-22,0.44653004,1,GNRC
5236,2024-05-14,0.34754023,-1,BBWI
5237,2024-04-11,0.26099348,-1,HD
5238,2024-04-15,0.49678266,-1,APA
5239,2024-05-23,0.4691776,1,BALL
5240,2024-05-22,0.42927304,-1,MSFT
5241,2024-04-18,0.5404855,1,EXR
5242,2024-04-11,0.38921317,-1,PTC
5243,2024-04-25,0.37434706,-1,JKHY
5244,2024-04-03,0.48278815,1,DOC
5245,2024-05-09,0.44781357,1,WAT
5246,2024-04-10,0.48538983,-1,WM
5247,2024-04-02,0.050538033,-1,FDS
5248,2024-05-22,0.83487284,1,DLR
5249,2024-04-22,0.504977,-1,VLTO
5250,2024-05-10,0.38113824,-1,GPN
5251,2024-05-20,0.50328,-1,LVS
5252,2024-04-01,0.5264632,1,AMAT
5253,2024-05-14,0.38299784,-1,VTR
5254,2024-04-18,0.72491676,-1,LUV
5255,2024-05-08,0.6344218,1,BDX
5256,2024-04-09,0.45384848,-1,VRTX
5257,2024-05-08,0.44901314,-1,BWA
5258,2024-04-04,0.6776362,1,IFF
5259,2024-04-19,0.5942811,-1,TDY
5260,2024-04-19,0.5097671,-1,ACN
5261,2024-04-16,0.504536,1,PG
5262,2024-04-29,0.51313967,-1,MAR
5263,2024-04-25,0.43783548,1,VICI
5264,2024-04-05,0.45573848,-1,MCD
5265,2024-04-11,0.63807505,-1,ALB
5266,2024-05-02,0.56159,1,TSCO
5267,2024-03-28,0.4901453,-1,UBER
5268,2024-04-24,0.46726453,-1,GM
5269,2024-04-16,0.58800775,1,EW
5270,2024-05-15,0.46348846,-1,COP
5271,2024-04-30,0.42260268,-1,DG
5272,2024-03-28,0.43723637,-1,ABNB
5273,2024-04-25,0.4979116,1,BLK
5274,2024-05-09,0.58429146,1,DHI
5275,2024-04-10,0.5151411,1,WFC
5276,2024-04-16,0.25834283,1,IT
5277,2024-04-24,0.6401809,1,JNJ
5278,2024-04-05,0.5863602,-1,TTWO
5279,2024-04-29,0.78833944,1,ODFL
5280,2024-05-10,0.37936395,1,WMB
5281,2024-05-16,0.65374047,-1,ITW
5282,2024-04-29,0.49587524,1,WMT
5283,2024-04-05,0.5789127,-1,DOC
5284,2024-05-22,0.32938343,-1,ADP
5285,2024-04-12,0.44657755,1,MOH
5286,2024-04-16,0.4798482,1,GL
5287,2024-04-10,0.43847576,1,K
5288,2024-04-15,0.49148276,1,LW
5289,2024-04-09,0.50618017,-1,PPG
5290,2024-04-22,0.5691841,-1,CAT
5291,2024-04-17,0.36860475,1,MO
5292,2024-05-03,0.50748044,1,LHX
5293,2024-04-16,0.35172528,1,FE
5294,2024-05-10,0.547439,1,ITW
5295,2024-04-29,0.4429978,1,MSFT
5296,2024-05-10,0.48295525,1,TRMB
5297,2024-04-23,0.55983204,1,FCX
5298,2024-04-02,0.43484768,1,RTX
5299,2024-04-10,0.5183553,-1,SWKS
5300,2024-04-02,0.47772112,1,BBY
5301,2024-05-06,0.30308184,-1,LRCX
5302,2024-04-24,0.51408374,-1,CME
5303,2024-05-01,0.46582997,-1,ABT
5304,2024-04-08,0.45812693,-1,TT
5305,2024-05-07,0.5291467,1,HUBB
5306,2024-04-26,0.25532058,-1,PYPL
5307,2024-05-03,0.49992874,-1,DECK
5308,2024-05-21,0.600481,-1,EA
5309,2024-05-03,0.48701328,1,GL
5310,2024-05-08,0.4236053,1,KEYS
5311,2024-05-15,0.44963,-1,GOOGL
5312,2024-03-28,0.45776334,-1,EXPE
5313,2024-05-23,0.14790319,1,BDX
5314,2024-04-10,0.2867159,-1,D
5315,2024-03-28,0.4499901,-1,SCHW
5316,2024-04-04,0.47672027,-1,GWW
5317,2024-04-11,0.16970295,-1,UNP
5318,2024-04-26,0.5111338,1,TECH
5319,2024-05-21,0.58434135,-1,EL
5320,2024-04-25,0.4220935,1,PGR
5321,2024-04-12,0.47952962,1,KR
5322,2024-04-22,0.55570036,-1,IFF
5323,2024-04-22,0.5514683,-1,INTC
5324,2024-05-07,0.5227703,-1,WM
5325,2024-04-11,0.6117082,-1,MSFT
5326,2024-05-17,0.41950983,-1,UNP
5327,2024-04-05,0.48180118,-1,GD
5328,2024-03-28,0.46210584,1,TXT
5329,2024-04-26,0.4616047,-1,AZO
5330,2024-04-16,0.52743065,-1,NSC
5331,2024-05-20,0.37059557,-1,ZBRA
5332,2024-04-11,0.52836394,-1,TXT
5333,2024-05-21,0.51582783,-1,CNC
5334,2024-04-09,0.4610953,-1,UPS
5335,2024-04-08,0.5346007,-1,FIS
5336,2024-05-09,0.4613067,-1,AMCR
5337,2024-05-17,0.60480285,-1,KO
5338,2024-03-28,0.46507308,1,ACGL
5339,2024-05-22,0.2986916,1,MCK
5340,2024-04-23,0.40605378,-1,ULTA
5341,2024-05-01,0.4763879,1,CTVA
5342,2024-05-13,0.53734857,-1,GPC
5343,2024-05-23,0.5172585,-1,CVX
5344,2024-05-08,0.32831153,1,SO
5345,2024-04-19,0.90923625,1,MDT
5346,2024-05-16,0.43759188,-1,MAA
5347,2024-05-01,0.51415616,1,PAYC
5348,2024-04-05,0.48970068,-1,ORLY
5349,2024-04-17,0.5821587,1,ARE
5350,2024-04-10,0.5145424,-1,BXP
5351,2024-04-03,0.42280912,1,PYPL
5352,2024-04-23,0.45746264,1,AMP
5353,2024-05-07,0.5601828,-1,CI
5354,2024-05-09,0.48359558,1,AAPL
5355,2024-04-10,0.5657767,-1,IQV
5356,2024-05-13,0.44258565,-1,WTW
5357,2024-04-02,0.63618255,1,AVB
5358,2024-04-12,0.37927487,1,MRNA
5359,2024-05-20,0.5192105,-1,WYNN
5360,2024-04-22,0.6452728,-1,JNJ
5361,2024-04-05,0.47712412,-1,DVA
5362,2024-05-23,0.23512125,1,COST
5363,2024-04-11,0.4228602,-1,JCI
5364,2024-04-10,0.3268261,-1,BIIB
5365,2024-05-21,0.48660082,-1,UNH
5366,2024-05-21,0.7581527,-1,LVS
5367,2024-05-23,0.38003454,1,ADM
5368,2024-05-16,0.55395675,-1,CBRE
5369,2024-05-07,0.47554454,1,XEL
5370,2024-05-16,0.5135638,-1,AIG
5371,2024-04-05,0.48809922,-1,MAA
5372,2024-04-18,0.40858594,1,PAYC
5373,2024-05-15,0.62496996,-1,FI
5374,2024-04-26,0.4640966,-1,DGX
5375,2024-05-20,0.3807777,-1,BALL
5376,2024-04-24,0.6431303,1,VICI
5377,2024-04-04,0.36646962,-1,DFS
5378,2024-04-10,0.2973694,-1,SRE
5379,2024-05-09,0.52880067,1,VST
5380,2024-04-22,0.4886946,-1,IEX
5381,2024-04-08,0.55999887,-1,CARR
5382,2024-04-24,0.30569482,-1,CDNS
5383,2024-04-09,0.8227916,-1,NOW
5384,2024-05-21,0.4933619,1,STLD
5385,2024-05-09,0.45726225,1,HON
5386,2024-05-15,0.42179608,1,ADI
5387,2024-05-21,0.41040406,1,AFL
5388,2024-04-25,0.62630147,1,EXPD
5389,2024-05-01,0.21626754,1,JBHT
5390,2024-05-15,0.22324434,1,GDDY
5391,2024-04-03,0.4667272,-1,HBAN
5392,2024-04-25,0.5082986,1,TXN
5393,2024-04-05,0.49843353,-1,MCO
5394,2024-05-21,0.5032809,-1,WM
5395,2024-04-30,0.48592842,1,POOL
5396,2024-05-10,0.2035362,1,PCG
5397,2024-05-09,0.59524,1,GD
5398,2024-04-05,0.4832564,-1,CDW
5399,2024-04-11,0.52576363,-1,RL
5400,2024-05-16,0.40183794,-1,MTD
5401,2024-05-07,0.58493096,1,ADP
5402,2024-05-15,0.39292702,-1,BDX
5403,2024-05-03,0.23539309,-1,KLAC
5404,2024-04-11,0.48045823,-1,COP
5405,2024-04-26,0.5996766,-1,GNRC
5406,2024-04-30,0.7460458,1,CCI
5407,2024-05-21,0.62185174,-1,ALL
5408,2024-05-09,0.5231024,-1,LMT
5409,2024-04-30,0.49008027,1,TTWO
5410,2024-03-28,0.4458539,1,SPGI
5411,2024-04-15,0.55984014,1,ROP
5412,2024-04-26,0.49673745,1,CTLT
5413,2024-04-30,0.5247141,-1,WBA
5414,2024-04-04,0.2467611,-1,CCI
5415,2024-05-16,0.44035396,-1,INVH
5416,2024-05-09,0.52837926,1,ITW
5417,2024-04-16,0.49797305,1,IR
5418,2024-05-01,0.49869746,1,IT
5419,2024-04-24,0.49340641,1,AVY
5420,2024-05-03,0.46368298,1,EIX
5421,2024-05-07,0.48737293,1,REG
5422,2024-04-26,0.5629024,1,HBAN
5423,2024-04-02,0.5254684,-1,POOL
5424,2024-05-23,0.55637455,-1,CRL
5425,2024-05-09,0.35346964,1,CDNS
5426,2024-04-19,0.5809209,1,TTWO
5427,2024-05-20,0.6539068,-1,LW
5428,2024-04-01,0.6016039,1,PANW
5429,2024-05-06,0.41791645,1,REG
5430,2024-04-18,0.36953646,1,FTNT
5431,2024-04-08,0.63531405,-1,DRI
5432,2024-05-03,0.5294289,1,SBAC
5433,2024-04-02,0.6553088,1,DVN
5434,2024-05-16,0.5897336,-1,MCD
5435,2024-04-08,0.24973032,-1,ALGN
5436,2024-05-08,0.38602173,-1,NEM
5437,2024-04-22,0.52694845,-1,WBA
5438,2024-04-24,0.6142437,-1,CSCO
5439,2024-04-09,0.46401396,-1,PH
5440,2024-05-07,0.42229596,1,WAT
5441,2024-05-13,0.40724522,1,MRK
5442,2024-04-26,0.6325243,1,HUM
5443,2024-05-13,0.523388,1,BR
5444,2024-04-23,0.47828162,1,AFL
5445,2024-04-03,0.50032616,-1,AVY
5446,2024-04-12,0.04589744,1,FICO
5447,2024-04-03,0.5006182,-1,BK
5448,2024-04-09,0.47381446,1,CL
5449,2024-05-22,0.4350259,1,FANG
5450,2024-05-07,0.49911383,1,PFE
5451,2024-04-01,0.5241276,1,SHW
5452,2024-04-19,0.5028142,1,DOC
5453,2024-05-14,0.5198471,-1,PYPL
5454,2024-04-25,0.08979355,-1,MCK
5455,2024-04-12,0.29345426,1,SPGI
5456,2024-04-25,0.4414755,1,CHTR
5457,2024-05-16,0.39015746,-1,DFS
5458,2024-04-17,0.42383385,-1,HPE
5459,2024-04-22,0.5898463,-1,DHI
5460,2024-05-06,0.29031652,1,PNC
5461,2024-04-04,0.6366511,-1,WEC
5462,2024-05-23,0.55585426,1,EXPD
5463,2024-03-28,0.5014525,-1,SNPS
5464,2024-04-30,0.35760742,1,UDR
5465,2024-04-04,0.52107215,-1,VST
5466,2024-04-09,0.48291263,-1,TEL
5467,2024-04-25,0.4871862,-1,BSX
5468,2024-05-13,0.5298179,-1,CRL
5469,2024-04-24,0.5365242,-1,KR
5470,2024-05-10,0.43221855,1,XOM
5471,2024-04-12,0.3202035,-1,HD
5472,2024-04-22,0.52251554,1,CMS
5473,2024-05-07,0.46645316,1,PTC
5474,2024-04-04,0.22252811,-1,KMI
5475,2024-04-09,0.39461043,1,LMT
5476,2024-05-01,0.47440124,1,TRGP
5477,2024-04-02,0.51555747,-1,VRSN
5478,2024-04-03,0.44680285,-1,MA
5479,2024-04-19,0.6322168,-1,WTW
5480,2024-05-06,0.46928623,1,TXT
5481,2024-04-01,0.6323663,-1,BAX
5482,2024-04-16,0.63487756,1,PYPL
5483,2024-05-03,0.44070402,1,CMS
5484,2024-04-30,0.57207537,1,NOW
5485,2024-04-30,0.51771015,1,WELL
5486,2024-04-29,0.6057106,-1,CLX
5487,2024-04-22,0.44155556,-1,EG
5488,2024-04-11,0.35990614,1,SYY
5489,2024-04-08,0.45880568,-1,PFG
5490,2024-04-12,0.50754124,1,NVR
5491,2024-04-16,0.53360355,1,NXPI
5492,2024-05-22,0.5378725,1,MMM
5493,2024-05-07,0.4669993,1,DGX
5494,2024-04-05,0.47441298,-1,WY
5495,2024-04-08,0.15084165,-1,CCL
5496,2024-04-26,0.52986985,1,BSX
5497,2024-04-25,0.4477391,1,ANET
5498,2024-04-09,0.4624824,-1,JNJ
5499,2024-04-26,0.4666979,-1,EMR
5500,2024-04-15,0.3455228,1,REG
5501,2024-05-06,0.48679253,-1,NI
5502,2024-05-20,0.5877575,-1,BK
5503,2024-04-29,0.4230446,1,AEE
5504,2024-05-10,0.4784416,-1,HES
5505,2024-04-19,0.5589928,-1,FDS
5506,2024-04-15,0.4507218,-1,MSCI
5507,2024-05-10,0.42111757,1,SYK
5508,2024-05-02,0.48291713,1,DAL
5509,2024-05-23,0.56564033,-1,CME
5510,2024-05-10,0.431294,1,QRVO
5511,2024-05-07,0.5797739,1,STX
5512,2024-05-03,0.5291783,-1,AMD
5513,2024-04-17,0.46785015,-1,UBER
5514,2024-04-19,0.47717625,1,HUBB
5515,2024-05-07,0.83352053,1,ABBV
5516,2024-04-08,0.47145474,-1,HSIC
5517,2024-03-28,0.4650156,-1,FI
5518,2024-04-30,0.4923419,-1,DVA
5519,2024-04-09,0.32549402,-1,WELL
5520,2024-04-17,0.37938946,1,GPC
5521,2024-05-23,0.46596947,1,EQT
5522,2024-05-16,0.4907459,-1,UNP
5523,2024-04-04,0.3820529,-1,PSA
5524,2024-04-11,0.5518719,-1,APA
5525,2024-04-11,0.37852594,-1,MGM
5526,2024-04-01,0.37581015,-1,UNP
5527,2024-05-01,0.7284757,-1,KR
5528,2024-04-19,0.32621807,1,CPAY
5529,2024-04-04,0.52597433,-1,APA
5530,2024-04-30,0.30488122,1,FFIV
5531,2024-05-10,0.5364083,-1,ALGN
5532,2024-04-25,0.46491683,-1,AME
5533,2024-05-13,0.5487111,-1,COR
5534,2024-03-28,0.46144834,1,META
5535,2024-04-10,0.53499484,-1,CAT
5536,2024-04-26,0.6262259,1,BLK
5537,2024-05-15,0.40182292,-1,DE
5538,2024-05-21,0.6548041,-1,SWK
5539,2024-05-20,0.41555032,-1,CMS
5540,2024-05-21,0.5181162,-1,TYL
5541,2024-03-28,0.45876628,-1,KR
5542,2024-04-09,0.3825113,-1,ADM
5543,2024-04-26,0.44816366,1,VTRS
5544,2024-05-23,0.4677222,-1,TRMB
5545,2024-04-11,0.25232652,1,WELL
5546,2024-04-09,0.40453053,-1,COF
5547,2024-05-14,0.46490154,-1,RF
5548,2024-04-26,0.56613314,1,GOOG
5549,2024-05-23,0.38628104,1,ES
5550,2024-04-02,0.626175,-1,WBD
5551,2024-03-28,0.5648407,-1,WBD
5552,2024-04-15,0.42315137,-1,WAT
5553,2024-03-28,0.205397,1,AMP
5554,2024-05-16,0.43683127,-1,WY
5555,2024-04-05,0.661412,1,PANW
5556,2024-05-03,0.6231396,1,HUM
5557,2024-04-26,0.274813,1,CL
5558,2024-04-24,0.5056623,-1,JBL
5559,2024-04-23,0.52162284,-1,SBUX
5560,2024-04-17,0.4879415,1,DFS
5561,2024-05-10,0.42613629,1,LKQ
5562,2024-04-26,0.5324756,1,CHTR
5563,2024-05-09,0.535012,1,BEN
5564,2024-05-13,0.5919653,1,CVS
5565,2024-05-23,0.44102272,-1,DD
5566,2024-04-11,0.5117568,1,YUM
5567,2024-05-09,0.4385404,-1,STLD
5568,2024-04-30,0.5965899,1,ALB
5569,2024-04-18,0.35969526,1,CTVA
5570,2024-04-01,0.47055897,1,MPC
5571,2024-05-01,0.58556837,1,TRV
5572,2024-05-06,0.24190563,-1,DIS
5573,2024-04-19,0.51063246,1,IFF
5574,2024-04-10,0.5551387,1,SCHW
5575,2024-04-02,0.41350546,-1,TEL
5576,2024-04-05,0.3879526,-1,BSX
5577,2024-04-05,0.4750297,-1,GL
5578,2024-05-22,0.33593404,1,PARA
5579,2024-04-09,0.50466186,-1,ABT
5580,2024-04-18,0.3455863,1,PM
5581,2024-05-08,0.49950412,1,CEG
5582,2024-04-02,0.4362132,1,EOG
5583,2024-04-12,0.3959327,-1,SWKS
5584,2024-04-30,0.55061173,1,DE
5585,2024-04-23,0.42784095,-1,UBER
5586,2024-05-15,0.5027631,-1,FIS
5587,2024-04-24,0.44307017,1,AVB
5588,2024-04-04,0.4779845,-1,BAC
5589,2024-04-04,0.18589704,-1,CNC
5590,2024-05-10,0.43925825,1,ETR
5591,2024-03-28,0.6247433,-1,EQIX
5592,2024-05-07,0.542033,1,TPR
5593,2024-04-17,0.24263668,1,HAS
5594,2024-04-24,0.40124923,-1,CHD
5595,2024-04-09,0.55603486,-1,DIS
5596,2024-04-09,0.47329915,-1,STX
5597,2024-05-10,0.5893448,1,LRCX
5598,2024-05-23,0.5470937,-1,PCAR
5599,2024-04-04,0.30505246,-1,NTRS
5600,2024-04-02,0.3545674,-1,LYV
5601,2024-04-19,0.46565902,-1,OTIS
5602,2024-04-26,0.47959948,-1,SLB
5603,2024-04-03,0.17194124,-1,K
5604,2024-04-23,0.52435297,-1,CEG
5605,2024-05-01,0.52109647,1,NVDA
5606,2024-05-14,0.723701,1,TMUS
5607,2024-05-07,0.47382993,1,GS
5608,2024-04-10,0.5347353,-1,USB
5609,2024-04-17,0.33852428,1,ALB
5610,2024-04-04,0.39112413,-1,GM
5611,2024-04-26,0.6133678,-1,JPM
5612,2024-04-10,0.5050951,-1,SHW
5613,2024-04-30,0.44584236,-1,IR
5614,2024-05-14,0.62735975,-1,INVH
5615,2024-04-10,0.43163213,1,ELV
5616,2024-05-03,0.42901757,1,ARE
5617,2024-04-26,0.5516449,-1,BXP
5618,2024-05-06,0.52835166,1,MDLZ
5619,2024-04-19,0.34112784,1,TSLA
5620,2024-04-29,0.5634629,-1,UPS
5621,2024-05-10,0.59187746,1,CPB
5622,2024-05-13,0.65937895,1,CFG
5623,2024-05-17,0.15693538,-1,V
5624,2024-04-11,0.31677684,-1,HSY
5625,2024-04-17,0.34469455,1,GNRC
5626,2024-04-19,0.290631,1,DTE
5627,2024-04-08,0.6027597,-1,HBAN
5628,2024-05-15,0.6024287,-1,UNH
5629,2024-04-02,0.48690945,-1,HON
5630,2024-04-02,0.53039885,-1,SYK
5631,2024-04-08,0.52757466,-1,CB
5632,2024-05-23,0.37196627,1,PLD
5633,2024-04-09,0.3812158,-1,CI
5634,2024-05-17,0.424866,1,MRNA
5635,2024-05-20,0.58112144,1,SYK
5636,2024-05-20,0.48826912,-1,BAX
5637,2024-04-05,0.41890183,-1,NWS
5638,2024-05-13,0.36045596,1,EG
5639,2024-04-12,0.21425003,-1,ANSS
5640,2024-05-08,0.6398306,1,WBA
5641,2024-05-08,0.48872507,-1,AKAM
5642,2024-04-25,0.2683752,1,RL
5643,2024-05-17,0.504817,-1,FICO
5644,2024-03-28,0.50249594,1,IR
5645,2024-04-15,0.45796767,1,GRMN
5646,2024-04-04,0.41587663,-1,HAL
5647,2024-04-30,0.24369036,1,CRWD
5648,2024-05-14,0.6062609,-1,KIM
5649,2024-05-08,0.5460847,1,TTWO
5650,2024-05-01,0.6046346,1,DLTR
5651,2024-05-17,0.45192367,-1,PPL
5652,2024-05-10,0.14093469,-1,DOW
5653,2024-05-08,0.5344584,1,T
5654,2024-05-16,0.4123275,-1,HES
5655,2024-04-02,0.41634992,-1,LKQ
5656,2024-04-01,0.45077336,1,ELV
5657,2024-05-20,0.32137877,-1,OMC
5658,2024-04-09,0.58942837,1,UNH
