raw_symbol,instrument_id,date
SPY,7231,2018-07-20
SPY,7231,2018-07-21
SPY,7231,2018-07-22
SPY,7229,2018-07-23
SPY,7233,2018-07-24
SPY,7246,2018-07-25
SPY,7252,2018-07-26
SPY,7260,2018-07-27
SPY,7260,2018-07-28
SPY,7260,2018-07-29
SPY,7262,2018-07-30
SPY,7259,2018-07-31
SPY,7255,2018-08-01
SPY,7260,2018-08-02
SPY,7262,2018-08-03
SPY,7262,2018-08-04
SPY,7262,2018-08-05
SPY,7258,2018-08-06
SPY,7258,2018-08-07
SPY,7265,2018-08-08
SPY,7271,2018-08-09
SPY,7275,2018-08-10
SPY,7275,2018-08-11
SPY,7275,2018-08-12
SPY,7280,2018-08-13
SPY,7281,2018-08-14
SPY,7279,2018-08-15
SPY,7266,2018-08-16
SPY,7267,2018-08-17
SPY,7267,2018-08-18
SPY,7267,2018-08-19
SPY,7267,2018-08-20
SPY,7266,2018-08-21
SPY,7266,2018-08-22
SPY,7265,2018-08-23
SPY,7263,2018-08-24
SPY,7263,2018-08-25
SPY,7263,2018-08-26
SPY,7257,2018-08-27
SPY,7257,2018-08-28
SPY,7260,2018-08-29
SPY,7262,2018-08-30
SPY,7261,2018-08-31
SPY,7261,2018-09-01
SPY,7261,2018-09-02
SPY,7261,2018-09-03
SPY,7256,2018-09-04
SPY,7255,2018-09-05
SPY,7259,2018-09-06
SPY,7258,2018-09-07
SPY,7258,2018-09-08
SPY,7258,2018-09-09
SPY,7254,2018-09-10
SPY,7254,2018-09-11
SPY,7266,2018-09-12
SPY,7270,2018-09-13
SPY,7275,2018-09-14
SPY,7275,2018-09-15
SPY,7275,2018-09-16
SPY,7272,2018-09-17
SPY,7271,2018-09-18
SPY,7272,2018-09-19
SPY,7276,2018-09-20
SPY,7278,2018-09-21
SPY,7278,2018-09-22
SPY,7278,2018-09-23
SPY,7279,2018-09-24
SPY,7276,2018-09-25
SPY,7282,2018-09-26
SPY,7286,2018-09-27
SPY,7293,2018-09-28
SPY,7293,2018-09-29
SPY,7293,2018-09-30
SPY,7293,2018-10-01
SPY,7290,2018-10-02
SPY,7290,2018-10-03
SPY,7296,2018-10-04
SPY,7301,2018-10-05
SPY,7301,2018-10-06
SPY,7301,2018-10-07
SPY,7300,2018-10-08
SPY,7300,2018-10-09
SPY,7299,2018-10-10
SPY,7305,2018-10-11
SPY,7307,2018-10-12
SPY,7307,2018-10-13
SPY,7307,2018-10-14
SPY,7311,2018-10-15
SPY,7312,2018-10-16
SPY,7315,2018-10-17
SPY,7315,2018-10-18
SPY,7314,2018-10-19
SPY,7314,2018-10-20
SPY,7314,2018-10-21
SPY,7312,2018-10-22
SPY,7317,2018-10-23
SPY,7316,2018-10-24
SPY,7317,2018-10-25
SPY,7320,2018-10-26
SPY,7320,2018-10-27
SPY,7320,2018-10-28
SPY,7322,2018-10-29
SPY,7325,2018-10-30
SPY,7331,2018-10-31
SPY,7325,2018-11-01
SPY,7330,2018-11-02
SPY,7330,2018-11-03
SPY,7330,2018-11-04
SPY,7328,2018-11-05
SPY,7326,2018-11-06
SPY,7324,2018-11-07
SPY,7324,2018-11-08
SPY,7328,2018-11-09
SPY,7328,2018-11-10
SPY,7328,2018-11-11
SPY,7319,2018-11-12
SPY,7319,2018-11-13
SPY,7318,2018-11-14
SPY,7327,2018-11-15
SPY,7324,2018-11-16
SPY,7324,2018-11-17
SPY,7324,2018-11-18
SPY,7322,2018-11-19
SPY,7322,2018-11-20
SPY,7325,2018-11-21
SPY,7325,2018-11-22
SPY,7323,2018-11-23
SPY,7323,2018-11-24
SPY,7323,2018-11-25
SPY,7325,2018-11-26
SPY,7321,2018-11-27
SPY,7321,2018-11-28
SPY,7325,2018-11-29
SPY,7325,2018-11-30
SPY,7325,2018-12-01
SPY,7325,2018-12-02
SPY,7323,2018-12-03
SPY,7323,2018-12-04
SPY,7323,2018-12-05
SPY,7327,2018-12-06
SPY,7324,2018-12-07
SPY,7324,2018-12-08
SPY,7324,2018-12-09
SPY,7322,2018-12-10
SPY,7329,2018-12-11
SPY,7329,2018-12-12
SPY,7328,2018-12-13
SPY,7329,2018-12-14
SPY,7329,2018-12-15
SPY,7329,2018-12-16
SPY,7317,2018-12-17
SPY,7318,2018-12-18
SPY,7319,2018-12-19
SPY,7310,2018-12-20
SPY,7307,2018-12-21
SPY,7307,2018-12-22
SPY,7307,2018-12-23
SPY,7306,2018-12-24
SPY,7306,2018-12-25
SPY,7307,2018-12-26
SPY,7308,2018-12-27
SPY,7304,2018-12-28
SPY,7304,2018-12-29
SPY,7304,2018-12-30
SPY,7301,2018-12-31
SPY,7301,2019-01-01
SPY,7294,2019-01-02
SPY,7295,2019-01-03
SPY,7295,2019-01-04
SPY,7295,2019-01-05
SPY,7295,2019-01-06
SPY,7295,2019-01-07
SPY,7294,2019-01-08
SPY,7296,2019-01-09
SPY,7294,2019-01-10
SPY,7289,2019-01-11
SPY,7289,2019-01-12
SPY,7289,2019-01-13
SPY,7286,2019-01-14
SPY,7285,2019-01-15
SPY,7295,2019-01-16
SPY,7294,2019-01-17
SPY,7294,2019-01-18
SPY,7294,2019-01-19
SPY,7294,2019-01-20
SPY,7294,2019-01-21
SPY,7286,2019-01-22
SPY,7289,2019-01-23
SPY,7289,2019-01-24
SPY,7289,2019-01-25
SPY,7289,2019-01-26
SPY,7289,2019-01-27
SPY,7286,2019-01-28
SPY,7286,2019-01-29
SPY,7291,2019-01-30
SPY,7293,2019-01-31
SPY,7290,2019-02-01
SPY,7290,2019-02-02
SPY,7290,2019-02-03
SPY,7291,2019-02-04
SPY,7291,2019-02-05
SPY,7292,2019-02-06
SPY,7294,2019-02-07
SPY,7291,2019-02-08
SPY,7291,2019-02-09
SPY,7291,2019-02-10
SPY,7292,2019-02-11
SPY,7290,2019-02-12
SPY,7289,2019-02-13
SPY,7291,2019-02-14
SPY,7289,2019-02-15
SPY,7289,2019-02-16
SPY,7289,2019-02-17
SPY,7289,2019-02-18
SPY,7288,2019-02-19
SPY,7286,2019-02-20
SPY,7269,2019-02-21
SPY,7270,2019-02-22
SPY,7270,2019-02-23
SPY,7270,2019-02-24
SPY,7269,2019-02-25
SPY,7270,2019-02-26
SPY,7271,2019-02-27
SPY,7279,2019-02-28
SPY,7274,2019-03-01
SPY,7274,2019-03-02
SPY,7274,2019-03-03
SPY,7271,2019-03-04
SPY,7270,2019-03-05
SPY,7278,2019-03-06
SPY,7285,2019-03-07
SPY,7283,2019-03-08
SPY,7283,2019-03-09
SPY,7283,2019-03-10
SPY,7283,2019-03-11
SPY,7283,2019-03-12
SPY,7290,2019-03-13
SPY,7287,2019-03-14
SPY,7278,2019-03-15
SPY,7278,2019-03-16
SPY,7278,2019-03-17
SPY,7279,2019-03-18
SPY,7278,2019-03-19
SPY,7279,2019-03-20
SPY,7282,2019-03-21
SPY,7283,2019-03-22
SPY,7283,2019-03-23
SPY,7283,2019-03-24
SPY,7286,2019-03-25
SPY,7284,2019-03-26
SPY,7282,2019-03-27
SPY,7283,2019-03-28
SPY,7284,2019-03-29
SPY,7284,2019-03-30
SPY,7284,2019-03-31
SPY,7278,2019-04-01
SPY,7278,2019-04-02
SPY,7286,2019-04-03
SPY,7291,2019-04-04
SPY,7290,2019-04-05
SPY,7290,2019-04-06
SPY,7290,2019-04-07
SPY,7286,2019-04-08
SPY,7289,2019-04-09
SPY,7292,2019-04-10
SPY,7296,2019-04-11
SPY,7297,2019-04-12
SPY,7297,2019-04-13
SPY,7297,2019-04-14
SPY,7292,2019-04-15
SPY,7298,2019-04-16
SPY,7301,2019-04-17
SPY,7306,2019-04-18
SPY,7306,2019-04-19
SPY,7306,2019-04-20
SPY,7306,2019-04-21
SPY,7307,2019-04-22
SPY,7307,2019-04-23
SPY,7308,2019-04-24
SPY,7306,2019-04-25
SPY,7304,2019-04-26
SPY,7304,2019-04-27
SPY,7304,2019-04-28
SPY,7304,2019-04-29
SPY,7304,2019-04-30
SPY,7301,2019-05-01
SPY,7301,2019-05-02
SPY,7306,2019-05-03
SPY,7306,2019-05-04
SPY,7306,2019-05-05
SPY,7307,2019-05-06
SPY,7306,2019-05-07
SPY,7312,2019-05-08
SPY,7327,2019-05-09
SPY,7333,2019-05-10
SPY,7333,2019-05-11
SPY,7333,2019-05-12
SPY,7334,2019-05-13
SPY,7336,2019-05-14
SPY,7331,2019-05-15
SPY,7335,2019-05-16
SPY,7333,2019-05-17
SPY,7333,2019-05-18
SPY,7333,2019-05-19
SPY,7333,2019-05-20
SPY,7337,2019-05-21
SPY,7338,2019-05-22
SPY,7343,2019-05-23
SPY,7342,2019-05-24
SPY,7342,2019-05-25
SPY,7342,2019-05-26
SPY,7342,2019-05-27
SPY,7343,2019-05-28
SPY,7343,2019-05-29
SPY,7344,2019-05-30
SPY,7344,2019-05-31
SPY,7344,2019-06-01
SPY,7344,2019-06-02
SPY,7342,2019-06-03
SPY,7342,2019-06-04
SPY,7344,2019-06-05
SPY,7350,2019-06-06
SPY,7352,2019-06-07
SPY,7352,2019-06-08
SPY,7352,2019-06-09
SPY,7353,2019-06-10
SPY,7352,2019-06-11
SPY,7355,2019-06-12
SPY,7355,2019-06-13
SPY,7354,2019-06-14
SPY,7354,2019-06-15
SPY,7354,2019-06-16
SPY,7351,2019-06-17
SPY,7351,2019-06-18
SPY,7353,2019-06-19
SPY,7361,2019-06-20
SPY,7365,2019-06-21
SPY,7365,2019-06-22
SPY,7365,2019-06-23
SPY,7357,2019-06-24
SPY,7364,2019-06-25
SPY,7368,2019-06-26
SPY,7373,2019-06-27
SPY,7374,2019-06-28
SPY,7374,2019-06-29
SPY,7374,2019-06-30
SPY,7376,2019-07-01
SPY,7373,2019-07-02
SPY,7375,2019-07-03
SPY,7375,2019-07-04
SPY,7377,2019-07-05
SPY,7377,2019-07-06
SPY,7377,2019-07-07
SPY,7373,2019-07-08
SPY,7373,2019-07-09
SPY,7371,2019-07-10
SPY,7371,2019-07-11
SPY,7373,2019-07-12
SPY,7373,2019-07-13
SPY,7373,2019-07-14
SPY,7375,2019-07-15
SPY,7379,2019-07-16
SPY,7382,2019-07-17
SPY,7391,2019-07-18
SPY,7391,2019-07-19
SPY,7391,2019-07-20
SPY,7391,2019-07-21
SPY,7389,2019-07-22
SPY,7389,2019-07-23
SPY,7394,2019-07-24
SPY,7398,2019-07-25
SPY,7400,2019-07-26
SPY,7400,2019-07-27
SPY,7400,2019-07-28
SPY,7398,2019-07-29
SPY,7397,2019-07-30
SPY,7403,2019-07-31
SPY,7405,2019-08-01
SPY,7402,2019-08-02
SPY,7402,2019-08-03
SPY,7402,2019-08-04
SPY,7405,2019-08-05
SPY,7403,2019-08-06
SPY,7403,2019-08-07
SPY,7403,2019-08-08
SPY,7404,2019-08-09
SPY,7404,2019-08-10
SPY,7404,2019-08-11
SPY,7400,2019-08-12
SPY,7399,2019-08-13
SPY,7402,2019-08-14
SPY,7402,2019-08-15
SPY,7402,2019-08-16
SPY,7402,2019-08-17
SPY,7402,2019-08-18
SPY,7404,2019-08-19
SPY,7407,2019-08-20
SPY,7402,2019-08-21
SPY,7399,2019-08-22
SPY,7397,2019-08-23
SPY,7397,2019-08-24
SPY,7397,2019-08-25
SPY,7396,2019-08-26
SPY,7396,2019-08-27
SPY,7396,2019-08-28
SPY,7394,2019-08-29
SPY,7390,2019-08-30
SPY,7390,2019-08-31
SPY,7390,2019-09-01
SPY,7390,2019-09-02
SPY,7391,2019-09-03
SPY,7388,2019-09-04
SPY,7388,2019-09-05
SPY,7386,2019-09-06
SPY,7386,2019-09-07
SPY,7386,2019-09-08
SPY,7389,2019-09-09
SPY,7384,2019-09-10
SPY,7388,2019-09-11
SPY,7386,2019-09-12
SPY,7387,2019-09-13
SPY,7387,2019-09-14
SPY,7387,2019-09-15
SPY,7388,2019-09-16
SPY,7390,2019-09-17
SPY,7392,2019-09-18
SPY,7401,2019-09-19
SPY,7400,2019-09-20
SPY,7400,2019-09-21
SPY,7400,2019-09-22
SPY,7398,2019-09-23
SPY,7398,2019-09-24
SPY,7408,2019-09-25
SPY,7411,2019-09-26
SPY,7411,2019-09-27
SPY,7411,2019-09-28
SPY,7411,2019-09-29
SPY,7410,2019-09-30
SPY,7414,2019-10-01
SPY,7413,2019-10-02
SPY,7416,2019-10-03
SPY,7418,2019-10-04
SPY,7418,2019-10-05
SPY,7418,2019-10-06
SPY,7414,2019-10-07
SPY,7417,2019-10-08
SPY,7416,2019-10-09
SPY,7421,2019-10-10
SPY,7421,2019-10-11
SPY,7421,2019-10-12
SPY,7421,2019-10-13
SPY,7418,2019-10-14
SPY,7417,2019-10-15
SPY,7421,2019-10-16
SPY,7422,2019-10-17
SPY,7423,2019-10-18
SPY,7423,2019-10-19
SPY,7423,2019-10-20
SPY,7421,2019-10-21
SPY,7420,2019-10-22
SPY,7418,2019-10-23
SPY,7424,2019-10-24
SPY,7435,2019-10-25
SPY,7435,2019-10-26
SPY,7435,2019-10-27
SPY,7428,2019-10-28
SPY,7429,2019-10-29
SPY,7428,2019-10-30
SPY,7431,2019-10-31
SPY,7434,2019-11-01
SPY,7434,2019-11-02
SPY,7434,2019-11-03
SPY,7435,2019-11-04
SPY,7440,2019-11-05
SPY,7441,2019-11-06
SPY,7454,2019-11-07
SPY,7457,2019-11-08
SPY,7457,2019-11-09
SPY,7457,2019-11-10
SPY,7453,2019-11-11
SPY,7453,2019-11-12
SPY,7447,2019-11-13
SPY,7454,2019-11-14
SPY,7456,2019-11-15
SPY,7456,2019-11-16
SPY,7456,2019-11-17
SPY,7454,2019-11-18
SPY,7451,2019-11-19
SPY,7453,2019-11-20
SPY,7455,2019-11-21
SPY,7457,2019-11-22
SPY,7457,2019-11-23
SPY,7457,2019-11-24
SPY,7456,2019-11-25
SPY,7456,2019-11-26
SPY,7457,2019-11-27
SPY,7457,2019-11-28
SPY,7458,2019-11-29
SPY,7458,2019-11-30
SPY,7458,2019-12-01
SPY,7458,2019-12-02
SPY,7457,2019-12-03
SPY,7460,2019-12-04
SPY,7459,2019-12-05
SPY,7457,2019-12-06
SPY,7457,2019-12-07
SPY,7457,2019-12-08
SPY,7458,2019-12-09
SPY,7457,2019-12-10
SPY,7460,2019-12-11
SPY,7464,2019-12-12
SPY,7470,2019-12-13
SPY,7470,2019-12-14
SPY,7470,2019-12-15
SPY,7464,2019-12-16
SPY,7462,2019-12-17
SPY,7463,2019-12-18
SPY,7461,2019-12-19
SPY,7460,2019-12-20
SPY,7460,2019-12-21
SPY,7460,2019-12-22
SPY,7457,2019-12-23
SPY,7457,2019-12-24
SPY,7457,2019-12-25
SPY,7454,2019-12-26
SPY,7458,2019-12-27
SPY,7458,2019-12-28
SPY,7458,2019-12-29
SPY,7451,2019-12-30
SPY,7449,2019-12-31
SPY,7449,2020-01-01
SPY,7444,2020-01-02
SPY,7446,2020-01-03
SPY,7446,2020-01-04
SPY,7446,2020-01-05
SPY,7449,2020-01-06
SPY,7446,2020-01-07
SPY,7447,2020-01-08
SPY,7448,2020-01-09
SPY,7450,2020-01-10
SPY,7450,2020-01-11
SPY,7450,2020-01-12
SPY,7451,2020-01-13
SPY,7454,2020-01-14
SPY,7452,2020-01-15
SPY,7452,2020-01-16
SPY,7454,2020-01-17
SPY,7454,2020-01-18
SPY,7454,2020-01-19
SPY,7454,2020-01-20
SPY,7449,2020-01-21
SPY,7451,2020-01-22
SPY,7450,2020-01-23
SPY,7453,2020-01-24
SPY,7453,2020-01-25
SPY,7453,2020-01-26
SPY,7451,2020-01-27
SPY,7452,2020-01-28
SPY,7455,2020-01-29
SPY,7457,2020-01-30
SPY,7458,2020-01-31
SPY,7458,2020-02-01
SPY,7458,2020-02-02
SPY,7461,2020-02-03
SPY,7460,2020-02-04
SPY,7465,2020-02-05
SPY,7469,2020-02-06
SPY,7473,2020-02-07
SPY,7473,2020-02-08
SPY,7473,2020-02-09
SPY,7467,2020-02-10
SPY,7468,2020-02-11
SPY,7470,2020-02-12
SPY,7474,2020-02-13
SPY,7471,2020-02-14
SPY,7471,2020-02-15
SPY,7471,2020-02-16
SPY,7471,2020-02-17
SPY,7429,2020-02-18
SPY,7431,2020-02-19
SPY,7433,2020-02-20
SPY,7435,2020-02-21
SPY,7435,2020-02-22
SPY,7435,2020-02-23
SPY,7437,2020-02-24
SPY,7439,2020-02-25
SPY,7439,2020-02-26
SPY,7454,2020-02-27
SPY,7462,2020-02-28
SPY,7462,2020-02-29
SPY,7462,2020-03-01
SPY,7458,2020-03-02
SPY,7460,2020-03-03
SPY,7460,2020-03-04
SPY,7455,2020-03-05
SPY,7451,2020-03-06
SPY,7451,2020-03-07
SPY,7451,2020-03-08
SPY,7451,2020-03-09
SPY,7448,2020-03-10
SPY,7449,2020-03-11
SPY,7449,2020-03-12
SPY,7443,2020-03-13
SPY,7443,2020-03-14
SPY,7443,2020-03-15
SPY,7445,2020-03-16
SPY,7446,2020-03-17
SPY,7452,2020-03-18
SPY,7451,2020-03-19
SPY,7451,2020-03-20
SPY,7451,2020-03-21
SPY,7451,2020-03-22
SPY,7448,2020-03-23
SPY,7449,2020-03-24
SPY,7445,2020-03-25
SPY,7442,2020-03-26
SPY,7439,2020-03-27
SPY,7439,2020-03-28
SPY,7439,2020-03-29
SPY,7426,2020-03-30
SPY,7417,2020-03-31
SPY,7414,2020-04-01
SPY,7415,2020-04-02
SPY,7416,2020-04-03
SPY,7416,2020-04-04
SPY,7416,2020-04-05
SPY,7415,2020-04-06
SPY,7416,2020-04-07
SPY,7418,2020-04-08
SPY,7421,2020-04-09
SPY,7421,2020-04-10
SPY,7421,2020-04-11
SPY,7421,2020-04-12
SPY,7419,2020-04-13
SPY,7419,2020-04-14
SPY,7417,2020-04-15
SPY,7417,2020-04-16
SPY,7414,2020-04-17
SPY,7414,2020-04-18
SPY,7414,2020-04-19
SPY,7412,2020-04-20
SPY,7406,2020-04-21
SPY,7407,2020-04-22
SPY,7407,2020-04-23
SPY,7413,2020-04-24
SPY,7413,2020-04-25
SPY,7413,2020-04-26
SPY,7413,2020-04-27
SPY,7412,2020-04-28
SPY,7413,2020-04-29
SPY,7413,2020-04-30
SPY,7417,2020-05-01
SPY,7417,2020-05-02
SPY,7417,2020-05-03
SPY,7417,2020-05-04
SPY,7416,2020-05-05
SPY,7421,2020-05-06
SPY,7418,2020-05-07
SPY,7422,2020-05-08
SPY,7422,2020-05-09
SPY,7422,2020-05-10
SPY,7425,2020-05-11
SPY,7423,2020-05-12
SPY,7423,2020-05-13
SPY,7424,2020-05-14
SPY,7429,2020-05-15
SPY,7429,2020-05-16
SPY,7429,2020-05-17
SPY,7429,2020-05-18
SPY,7427,2020-05-19
SPY,7420,2020-05-20
SPY,7424,2020-05-21
SPY,7425,2020-05-22
SPY,7425,2020-05-23
SPY,7425,2020-05-24
SPY,7425,2020-05-25
SPY,7424,2020-05-26
SPY,7424,2020-05-27
SPY,7416,2020-05-28
SPY,7417,2020-05-29
SPY,7417,2020-05-30
SPY,7417,2020-05-31
SPY,7416,2020-06-01
SPY,7412,2020-06-02
SPY,7423,2020-06-03
SPY,7430,2020-06-04
SPY,7437,2020-06-05
SPY,7437,2020-06-06
SPY,7437,2020-06-07
SPY,7433,2020-06-08
SPY,7434,2020-06-09
SPY,7435,2020-06-10
SPY,7440,2020-06-11
SPY,7448,2020-06-12
SPY,7448,2020-06-13
SPY,7448,2020-06-14
SPY,7446,2020-06-15
SPY,7448,2020-06-16
SPY,7446,2020-06-17
SPY,7458,2020-06-18
SPY,7465,2020-06-19
SPY,7465,2020-06-20
SPY,7465,2020-06-21
SPY,7465,2020-06-22
SPY,7466,2020-06-23
SPY,7470,2020-06-24
SPY,7476,2020-06-25
SPY,7486,2020-06-26
SPY,7486,2020-06-27
SPY,7486,2020-06-28
SPY,7486,2020-06-29
SPY,7484,2020-06-30
SPY,7491,2020-07-01
SPY,7490,2020-07-02
SPY,7490,2020-07-03
SPY,7490,2020-07-04
SPY,7490,2020-07-05
SPY,7489,2020-07-06
SPY,7490,2020-07-07
SPY,7492,2020-07-08
SPY,7493,2020-07-09
SPY,7496,2020-07-10
SPY,7496,2020-07-11
SPY,7496,2020-07-12
SPY,7497,2020-07-13
SPY,7500,2020-07-14
SPY,7506,2020-07-15
SPY,7509,2020-07-16
SPY,7514,2020-07-17
SPY,7514,2020-07-18
SPY,7514,2020-07-19
SPY,7517,2020-07-20
SPY,7518,2020-07-21
SPY,7523,2020-07-22
SPY,7525,2020-07-23
SPY,7534,2020-07-24
SPY,7534,2020-07-25
SPY,7534,2020-07-26
SPY,7534,2020-07-27
SPY,7534,2020-07-28
SPY,7536,2020-07-29
SPY,7543,2020-07-30
SPY,7546,2020-07-31
SPY,7546,2020-08-01
SPY,7546,2020-08-02
SPY,7540,2020-08-03
SPY,7542,2020-08-04
SPY,7546,2020-08-05
SPY,7547,2020-08-06
SPY,7554,2020-08-07
SPY,7554,2020-08-08
SPY,7554,2020-08-09
SPY,7553,2020-08-10
SPY,7550,2020-08-11
SPY,7554,2020-08-12
SPY,7559,2020-08-13
SPY,7568,2020-08-14
SPY,7568,2020-08-15
SPY,7568,2020-08-16
SPY,7565,2020-08-17
SPY,7559,2020-08-18
SPY,7563,2020-08-19
SPY,7568,2020-08-20
SPY,7573,2020-08-21
SPY,7573,2020-08-22
SPY,7573,2020-08-23
SPY,7566,2020-08-24
SPY,7566,2020-08-25
SPY,7568,2020-08-26
SPY,7572,2020-08-27
SPY,7576,2020-08-28
SPY,7576,2020-08-29
SPY,7576,2020-08-30
SPY,7573,2020-08-31
SPY,7574,2020-09-01
SPY,7579,2020-09-02
SPY,7584,2020-09-03
SPY,7592,2020-09-04
SPY,7592,2020-09-05
SPY,7592,2020-09-06
SPY,7592,2020-09-07
SPY,7592,2020-09-08
SPY,7593,2020-09-09
SPY,7597,2020-09-10
SPY,7605,2020-09-11
SPY,7605,2020-09-12
SPY,7605,2020-09-13
SPY,7609,2020-09-14
SPY,7611,2020-09-15
SPY,7623,2020-09-16
SPY,7636,2020-09-17
SPY,7645,2020-09-18
SPY,7645,2020-09-19
SPY,7645,2020-09-20
SPY,7657,2020-09-21
SPY,7659,2020-09-22
SPY,7670,2020-09-23
SPY,7676,2020-09-24
SPY,7690,2020-09-25
SPY,7690,2020-09-26
SPY,7690,2020-09-27
SPY,7669,2020-09-28
SPY,7670,2020-09-29
SPY,7673,2020-09-30
SPY,7685,2020-10-01
SPY,7692,2020-10-02
SPY,7692,2020-10-03
SPY,7692,2020-10-04
SPY,7699,2020-10-05
SPY,7702,2020-10-06
SPY,7708,2020-10-07
SPY,7719,2020-10-08
SPY,7729,2020-10-09
SPY,7729,2020-10-10
SPY,7729,2020-10-11
SPY,7730,2020-10-12
SPY,7731,2020-10-13
SPY,7728,2020-10-14
SPY,7739,2020-10-15
SPY,7748,2020-10-16
SPY,7748,2020-10-17
SPY,7748,2020-10-18
SPY,7745,2020-10-19
SPY,7747,2020-10-20
SPY,7759,2020-10-21
SPY,7762,2020-10-22
SPY,7768,2020-10-23
SPY,7768,2020-10-24
SPY,7768,2020-10-25
SPY,7766,2020-10-26
SPY,7773,2020-10-27
SPY,7784,2020-10-28
SPY,7792,2020-10-29
SPY,7798,2020-10-30
SPY,7798,2020-10-31
SPY,7798,2020-11-01
SPY,7790,2020-11-02
SPY,7793,2020-11-03
SPY,7791,2020-11-04
SPY,7795,2020-11-05
SPY,7796,2020-11-06
SPY,7796,2020-11-07
SPY,7796,2020-11-08
SPY,7798,2020-11-09
SPY,7802,2020-11-10
SPY,7801,2020-11-11
SPY,7805,2020-11-12
SPY,7815,2020-11-13
SPY,7815,2020-11-14
SPY,7815,2020-11-15
SPY,7820,2020-11-16
SPY,7824,2020-11-17
SPY,7825,2020-11-18
SPY,7841,2020-11-19
SPY,7853,2020-11-20
SPY,7853,2020-11-21
SPY,7853,2020-11-22
SPY,7865,2020-11-23
SPY,7867,2020-11-24
SPY,7875,2020-11-25
SPY,7875,2020-11-26
SPY,7882,2020-11-27
SPY,7882,2020-11-28
SPY,7882,2020-11-29
SPY,7891,2020-11-30
SPY,7892,2020-12-01
SPY,7899,2020-12-02
SPY,7909,2020-12-03
SPY,7911,2020-12-04
SPY,7911,2020-12-05
SPY,7911,2020-12-06
SPY,7914,2020-12-07
SPY,7923,2020-12-08
SPY,7936,2020-12-09
SPY,7949,2020-12-10
SPY,7962,2020-12-11
SPY,7962,2020-12-12
SPY,7962,2020-12-13
SPY,7963,2020-12-14
SPY,7971,2020-12-15
SPY,7969,2020-12-16
SPY,7973,2020-12-17
SPY,7981,2020-12-18
SPY,7981,2020-12-19
SPY,7981,2020-12-20
SPY,7981,2020-12-21
SPY,7980,2020-12-22
SPY,7986,2020-12-23
SPY,7982,2020-12-24
SPY,7982,2020-12-25
SPY,7982,2020-12-26
SPY,7982,2020-12-27
SPY,7983,2020-12-28
SPY,7986,2020-12-29
SPY,7987,2020-12-30
SPY,7990,2020-12-31
SPY,7990,2021-01-01
SPY,7990,2021-01-02
SPY,7990,2021-01-03
SPY,7999,2021-01-04
SPY,8005,2021-01-05
SPY,8008,2021-01-06
SPY,8017,2021-01-07
SPY,8033,2021-01-08
SPY,8033,2021-01-09
SPY,8033,2021-01-10
SPY,8038,2021-01-11
SPY,8049,2021-01-12
SPY,8057,2021-01-13
SPY,8066,2021-01-14
SPY,8081,2021-01-15
SPY,8081,2021-01-16
SPY,8081,2021-01-17
SPY,8081,2021-01-18
SPY,8082,2021-01-19
SPY,8084,2021-01-20
SPY,8086,2021-01-21
SPY,8094,2021-01-22
SPY,8094,2021-01-23
SPY,8094,2021-01-24
SPY,8106,2021-01-25
SPY,8122,2021-01-26
SPY,8132,2021-01-27
SPY,8143,2021-01-28
SPY,8162,2021-01-29
SPY,8162,2021-01-30
SPY,8162,2021-01-31
SPY,8172,2021-02-01
SPY,8179,2021-02-02
SPY,8183,2021-02-03
SPY,8201,2021-02-04
SPY,8230,2021-02-05
SPY,8230,2021-02-06
SPY,8230,2021-02-07
SPY,8238,2021-02-08
SPY,8251,2021-02-09
SPY,8259,2021-02-10
SPY,8267,2021-02-11
SPY,8273,2021-02-12
SPY,8273,2021-02-13
SPY,8273,2021-02-14
SPY,8273,2021-02-15
SPY,8273,2021-02-16
SPY,8288,2021-02-17
SPY,8294,2021-02-18
SPY,8303,2021-02-19
SPY,8303,2021-02-20
SPY,8303,2021-02-21
SPY,8305,2021-02-22
SPY,8313,2021-02-23
SPY,8323,2021-02-24
SPY,8335,2021-02-25
SPY,8348,2021-02-26
SPY,8348,2021-02-27
SPY,8348,2021-02-28
SPY,8377,2021-03-01
SPY,8395,2021-03-02
SPY,8404,2021-03-03
SPY,8417,2021-03-04
SPY,8438,2021-03-05
SPY,8438,2021-03-06
SPY,8438,2021-03-07
SPY,8449,2021-03-08
SPY,8449,2021-03-09
SPY,8462,2021-03-10
SPY,8476,2021-03-11
SPY,8491,2021-03-12
SPY,8491,2021-03-13
SPY,8491,2021-03-14
SPY,8508,2021-03-15
SPY,8515,2021-03-16
SPY,8526,2021-03-17
SPY,8549,2021-03-18
SPY,8564,2021-03-19
SPY,8564,2021-03-20
SPY,8564,2021-03-21
SPY,8574,2021-03-22
SPY,8582,2021-03-23
SPY,8597,2021-03-24
SPY,8618,2021-03-25
SPY,8636,2021-03-26
SPY,8636,2021-03-27
SPY,8636,2021-03-28
SPY,8664,2021-03-29
SPY,8678,2021-03-30
SPY,8680,2021-03-31
SPY,8694,2021-04-01
SPY,8694,2021-04-02
SPY,8694,2021-04-03
SPY,8694,2021-04-04
SPY,8715,2021-04-05
SPY,8716,2021-04-06
SPY,8715,2021-04-07
SPY,8716,2021-04-08
SPY,8728,2021-04-09
SPY,8728,2021-04-10
SPY,8728,2021-04-11
SPY,8740,2021-04-12
