ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
1539615600000000000,34,2,7311,275580000000,276640000000,275110000000,275220000000,2468593,SPY
1539619200000000000,34,2,7311,275220000000,276050000000,274620000000,275740000000,1794742,SPY
1539622800000000000,34,2,7311,275750000000,276840000000,275670000000,276560000000,1626858,SPY
1539626400000000000,34,2,7311,276570000000,277040000000,275360000000,276725000000,1761546,SPY
1539630000000000000,34,2,7311,276730000000,276940000000,274460000000,274460000000,5235249,SPY
1539633600000000000,34,2,7311,274480000000,274700000000,273780000000,273910000000,1183673,SPY
1539637200000000000,34,2,7311,273990000000,274050000000,273970000000,273980000000,25399,SPY
1539640800000000000,34,2,7311,274020000000,274300000000,273860000000,274240000000,21800,SPY
1539644400000000000,34,2,7311,274200000000,274740000000,274200000000,274670000000,25988,SPY
1539676800000000000,34,2,7312,275090000000,275420000000,275000000000,275020000000,15690,SPY
1539680400000000000,34,2,7312,274980000000,275100000000,274780000000,275100000000,7361,SPY
1539684000000000000,34,2,7312,275190000000,275500000000,275030000000,275260000000,22192,SPY
1539687600000000000,34,2,7312,275280000000,275660000000,275180000000,275640000000,107496,SPY
1539691200000000000,34,2,7312,275600000000,276330000000,275580000000,276260000000,121882,SPY
1539694800000000000,34,2,7312,276260000000,277000000000,276080000000,277000000000,2040215,SPY
1539698400000000000,34,2,7312,277000000000,278100000000,276670000000,278070000000,3069051,SPY
1539702000000000000,34,2,7312,278070000000,278685000000,277785000000,278660000000,1833287,SPY
1539705600000000000,34,2,7312,278670000000,279020000000,278360000000,278980000000,1054858,SPY
1539709200000000000,34,2,7312,278970000000,279750000000,278780000000,279350000000,1481222,SPY
1539712800000000000,34,2,7312,279360000000,280020000000,279360000000,279530000000,1857209,SPY
1539716400000000000,34,2,7312,279530000000,280820000000,279260000000,280300000000,4759090,SPY
1539720000000000000,34,2,7312,280300000000,281080000000,279930000000,280790000000,1317021,SPY
1539723600000000000,34,2,7312,280800000000,280910000000,280710000000,280850000000,30807,SPY
1539727200000000000,34,2,7312,280840000000,280880000000,280520000000,280580000000,35497,SPY
1539730800000000000,34,2,7312,280630000000,280880000000,280630000000,280880000000,4257,SPY
1539763200000000000,34,2,7315,280950000000,280960000000,280500000000,280580000000,20072,SPY
1539766800000000000,34,2,7315,280610000000,280610000000,280090000000,280250000000,51974,SPY
1539770400000000000,34,2,7315,280250000000,280290000000,279900000000,280220000000,65674,SPY
1539774000000000000,34,2,7315,280280000000,280470000000,279800000000,279900000000,55058,SPY
1539777600000000000,34,2,7315,279910000000,280080000000,279640000000,280060000000,130996,SPY
1539781200000000000,34,2,7315,280010000000,280510000000,279140000000,279140000000,1739636,SPY
1539784800000000000,34,2,7315,279140000000,279480000000,277560000000,278220000000,3529185,SPY
1539788400000000000,34,2,7315,278190000000,280290000000,277790000000,280260000000,2261754,SPY
1539792000000000000,34,2,7315,280280000000,280990000000,279980000000,280670000000,1920643,SPY
1539795600000000000,34,2,7315,280670000000,281140000000,280520000000,280750000000,1375075,SPY
1539799200000000000,34,2,7315,280760000000,280970000000,279190000000,280680000000,2368044,SPY
1539802800000000000,34,2,7315,280670000000,280790000000,279390000000,280410000000,4643355,SPY
1539806400000000000,34,2,7315,280410000000,280980000000,280400000000,280820000000,486270,SPY
1539810000000000000,34,2,7315,280750000000,280750000000,280580000000,280580000000,19924,SPY
1539813600000000000,34,2,7315,280590000000,280600000000,280170000000,280280000000,35249,SPY
1539817200000000000,34,2,7315,280270000000,280270000000,279900000000,280000000000,15059,SPY
1539849600000000000,34,2,7315,280470000000,280470000000,280160000000,280350000000,15666,SPY
1539853200000000000,34,2,7315,280070000000,280330000000,279840000000,280330000000,16771,SPY
1539856800000000000,34,2,7315,280270000000,280350000000,279710000000,279760000000,27230,SPY
1539860400000000000,34,2,7315,279790000000,280060000000,279520000000,279610000000,53819,SPY
1539864000000000000,34,2,7315,279640000000,279910000000,279400000000,279890000000,83563,SPY
1539867600000000000,34,2,7315,279820000000,279840000000,278490000000,278740000000,1457004,SPY
1539871200000000000,34,2,7315,278730000000,280070000000,278330000000,279870000000,2793460,SPY
1539874800000000000,34,2,7315,279890000000,279990000000,276090000000,276540000000,4801501,SPY
1539878400000000000,34,2,7315,276530000000,277930000000,276220000000,277180000000,3605836,SPY
1539882000000000000,34,2,7315,277160000000,277390000000,274970000000,275405000000,4482263,SPY
1539885600000000000,34,2,7315,275395000000,277070000000,275300000000,276390000000,3359306,SPY
1539889200000000000,34,2,7315,276380000000,277020000000,275570000000,276470000000,5340360,SPY
1539892800000000000,34,2,7315,276465000000,277120000000,276340000000,276820000000,843381,SPY
1539896400000000000,34,2,7315,276780000000,276880000000,276770000000,276820000000,22026,SPY
1539900000000000000,34,2,7315,276810000000,276810000000,276490000000,276690000000,40126,SPY
1539903600000000000,34,2,7315,276670000000,276770000000,276420000000,276550000000,17419,SPY
1539936000000000000,34,2,7314,276840000000,277040000000,276520000000,276970000000,21397,SPY
1539939600000000000,34,2,7314,276940000000,277200000000,276700000000,276740000000,20556,SPY
1539943200000000000,34,2,7314,276760000000,277290000000,276670000000,276900000000,29130,SPY
1539946800000000000,34,2,7314,276970000000,277720000000,276970000000,277560000000,252812,SPY
1539950400000000000,34,2,7314,277600000000,277980000000,277230000000,277500000000,161409,SPY
1539954000000000000,34,2,7314,277480000000,278780000000,277100000000,278440000000,2380689,SPY
1539957600000000000,34,2,7314,278440000000,279300000000,278200000000,278720000000,2430154,SPY
1539961200000000000,34,2,7314,278720000000,278990000000,277230000000,277980000000,2427906,SPY
1539964800000000000,34,2,7314,277980000000,278170000000,275980000000,276860000000,3137577,SPY
1539968400000000000,34,2,7314,276850000000,277610000000,276175000000,276730000000,2051846,SPY
1539972000000000000,34,2,7314,276730000000,276940000000,275470000000,276430000000,2694773,SPY
1539975600000000000,34,2,7314,276430000000,277110000000,275900000000,276200000000,4891385,SPY
1539979200000000000,34,2,7314,276200000000,276330000000,275700000000,276020000000,1301956,SPY
1539982800000000000,34,2,7314,276020000000,276040000000,275770000000,275930000000,2597,SPY
1539986400000000000,34,2,7314,275940000000,276390000000,275850000000,276350000000,110502,SPY
1539990000000000000,34,2,7314,276270000000,276270000000,276200000000,276210000000,6928,SPY
1540195200000000000,34,2,7312,276800000000,276850000000,276260000000,276380000000,33807,SPY
1540198800000000000,34,2,7312,276480000000,276770000000,276250000000,276290000000,22389,SPY
1540202400000000000,34,2,7312,276370000000,277000000000,276160000000,276970000000,59150,SPY
1540206000000000000,34,2,7312,276910000000,277480000000,276860000000,277210000000,84757,SPY
1540209600000000000,34,2,7312,277210000000,277350000000,276970000000,277000000000,111792,SPY
1540213200000000000,34,2,7312,276970000000,277350000000,275070000000,275360000000,1843065,SPY
1540216800000000000,34,2,7312,275360000000,276780000000,274410000000,276395000000,3961139,SPY
1540220400000000000,34,2,7312,276380000000,276560000000,274890000000,275170000000,2174773,SPY
1540224000000000000,34,2,7312,275180000000,275810000000,274590000000,275380000000,1728075,SPY
1540227600000000000,34,2,7312,275370000000,275930000000,275080000000,275080000000,1302808,SPY
1540231200000000000,34,2,7312,275080000000,275800000000,274945000000,275550000000,1474707,SPY
1540234800000000000,34,2,7312,275550000000,276140000000,275040000000,275060000000,3060797,SPY
1540238400000000000,34,2,7312,275070000000,275170000000,274800000000,274970000000,746964,SPY
1540242000000000000,34,2,7312,274900000000,275000000000,274890000000,274970000000,22816,SPY
