Date,Open,High,Low,Close,Adj Close,Volume
1980-03-17,0.0,0.828125,0.78125,0.78125,0.4330715537071228,48000
1980-03-18,0.0,0.8125,0.765625,0.765625,0.42441025376319885,28800
1980-03-19,0.0,0.828125,0.78125,0.78125,0.4330715537071228,22400
1980-03-20,0.0,0.8125,0.765625,0.765625,0.42441025376319885,14400
1980-03-21,0.0,0.8125,0.765625,0.765625,0.42441025376319885,17600
1980-03-24,0.0,0.8125,0.765625,0.765625,0.42441025376319885,41600
1980-03-25,0.0,0.796875,0.75,0.75,0.4157487452030182,16000
1980-03-26,0.0,0.796875,0.75,0.75,0.4157487452030182,38400
1980-03-27,0.0,0.734375,0.6875,0.6875,0.38110291957855225,65600
1980-03-28,0.0,0.75,0.703125,0.703125,0.38976457715034485,46400
1980-03-31,0.0,0.78125,0.734375,0.734375,0.4070873260498047,22400
1980-04-01,0.0,0.765625,0.71875,0.71875,0.3984258770942688,33600
1980-04-02,0.0,0.765625,0.71875,0.71875,0.3984258770942688,16000
1980-04-03,0.0,0.765625,0.71875,0.71875,0.3984258770942688,9600
1980-04-07,0.0,0.765625,0.71875,0.71875,0.3984258770942688,11200
1980-04-08,0.0,0.75,0.703125,0.703125,0.38976457715034485,72000
1980-04-09,0.0,0.78125,0.734375,0.734375,0.4070873260498047,27200
1980-04-10,0.0,0.828125,0.78125,0.78125,0.4330715537071228,115200
1980-04-11,0.0,0.84375,0.796875,0.796875,0.4417327642440796,83200
1980-04-14,0.0,0.828125,0.78125,0.78125,0.4330715537071228,38400
1980-04-15,0.0,0.8125,0.765625,0.765625,0.42441025376319885,94400
1980-04-16,0.0,0.8125,0.765625,0.765625,0.42441025376319885,51200
1980-04-17,0.0,0.8125,0.765625,0.765625,0.42441025376319885,46400
1980-04-18,0.0,0.8125,0.765625,0.765625,0.42441025376319885,64000
1980-04-21,0.0,0.8125,0.765625,0.765625,0.42441025376319885,36800
1980-04-22,0.0,0.828125,0.78125,0.78125,0.4330715537071228,12800
1980-04-23,0.0,0.8125,0.765625,0.765625,0.42441025376319885,20800
1980-04-24,0.0,0.8125,0.765625,0.765625,0.42441025376319885,3200
1980-04-25,0.0,0.796875,0.75,0.75,0.4157487452030182,62400
1980-04-28,0.0,0.828125,0.78125,0.78125,0.4330715537071228,27200
1980-04-29,0.0,0.8125,0.765625,0.765625,0.42441025376319885,60800
