,Date,Prob,Label
0,2016-10-24,0.54030776,-1
1,2017-04-18,0.563618,1
2,2022-05-23,0.56607413,1
3,2016-03-14,0.52904665,1
4,2016-01-21,0.5161683,1
5,2017-12-14,0.52253157,1
6,2018-01-03,0.51971376,1
7,2023-01-24,0.54687256,1
8,2021-11-30,0.53006834,1
9,2021-09-03,0.49105835,-1
10,2022-05-05,0.5421413,-1
11,2022-10-10,0.52600175,1
12,2020-04-20,0.51809376,1
13,2019-05-23,0.562493,-1
14,2017-09-01,0.54142225,1
15,2020-01-23,0.5028103,-1
16,2021-01-05,0.5294732,1
17,2016-11-28,0.5414007,1
18,2023-03-16,0.5124669,1
19,2023-08-03,0.5482187,-1
20,2019-09-05,0.53849304,1
21,2018-10-08,0.5577618,-1
22,2020-03-16,0.5096971,-1
23,2022-01-04,0.5432865,1
24,2019-03-15,0.5149317,-1
25,2016-09-01,0.51946396,-1
26,2017-07-31,0.5114906,-1
27,2020-09-03,0.50719297,-1
28,2016-08-16,0.50569475,-1
29,2024-01-25,0.53362876,1
30,2019-01-23,0.5200921,1
31,2022-04-19,0.51964176,-1
32,2015-07-30,0.5457615,-1
33,2020-11-30,0.5385418,1
34,2021-12-16,0.54013467,1
35,2022-11-30,0.54715234,-1
36,2024-03-18,0.5678114,1
37,2018-10-24,0.51160276,1
38,2018-11-28,0.51981443,-1
39,2024-04-04,0.5724349,-1
40,2019-12-17,0.5345565,1
41,2018-02-07,0.505588,1
42,2021-08-18,0.51642597,1
43,2020-07-15,0.55268544,1
44,2022-01-21,0.5120331,1
45,2019-07-16,0.5457889,1
46,2021-04-01,0.545908,1
47,2020-04-01,0.55111635,1
48,2016-05-04,0.5612942,1
49,2023-09-25,0.52582836,-1
50,2016-03-31,0.5179982,-1
51,2020-09-22,0.5194317,1
52,2015-12-15,0.54398894,-1
53,2023-07-18,0.5438306,1
54,2020-05-06,0.52471244,-1
55,2016-04-18,0.5178425,-1
56,2022-10-26,0.51263607,-1
57,2016-09-20,0.5102948,1
58,2018-06-26,0.5422906,1
59,2019-08-01,0.51251245,-1
60,2023-12-19,0.52987534,1
61,2016-02-25,0.5183325,1
62,2019-06-27,0.55167353,1
63,2017-06-26,0.53806436,1
64,2023-05-24,0.56335664,1
65,2024-05-08,0.5431212,1
66,2018-09-20,0.54714006,-1
67,2016-10-06,0.5605064,-1
68,2023-10-27,0.5566485,1
69,2017-10-06,0.54582703,1
70,2021-11-11,0.5211307,1
71,2021-07-15,0.5575444,1
72,2017-05-22,0.5216324,1
73,2021-02-09,0.51183635,1
74,2016-12-14,0.524019,-1
75,2020-02-27,0.51599216,1
76,2018-04-18,0.5249923,-1
77,2015-09-02,0.5113771,1
78,2017-01-03,0.5063456,1
79,2019-02-27,0.5223103,-1
80,2016-05-20,0.5500953,1
81,2019-04-02,0.5440778,1
82,2021-10-26,0.5289475,1
83,2020-01-06,0.5104753,1
84,2019-06-11,0.55165625,1
85,2023-06-12,0.5306228,-1
86,2022-08-18,0.5283045,-1
87,2015-11-27,0.5201913,-1
88,2021-06-28,0.5256562,1
89,2015-07-14,0.54812086,1
90,2018-05-04,0.52004856,1
91,2016-06-08,0.5734414,-1
92,2023-04-20,0.53810567,1
93,2023-09-07,0.56444997,-1
94,2017-08-16,0.53524864,1
95,2019-01-04,0.5614185,1
96,2020-06-10,0.52545774,1
97,2015-10-07,0.5069541,1
98,2018-08-16,0.5493296,1
99,2017-11-09,0.51846313,-1
100,2022-07-15,0.55772454,1
101,2019-11-12,0.5096546,1
102,2023-02-09,0.5488119,-1
103,2020-12-16,0.51345223,-1
104,2019-05-07,0.5531408,-1
105,2024-02-29,0.54231364,-1
106,2018-04-02,0.5054336,1
107,2016-02-08,0.51320875,1
108,2023-08-21,0.5488111,1
109,2015-09-21,0.523401,-1
110,2018-05-22,0.5190764,-1
111,2020-08-18,0.5194141,1
112,2017-03-14,0.5454656,-1
113,2015-06-25,0.54798526,-1
114,2015-06-09,0.47347066,-1
115,2020-07-31,0.5262947,1
116,2018-07-13,0.53216755,1
117,2015-08-17,0.53408253,-1
118,2023-01-05,0.57148916,1
119,2016-11-09,0.5237114,1
120,2018-01-22,0.50747085,-1
121,2018-07-31,0.55276877,1
122,2017-01-20,0.52102816,1
123,2020-05-22,0.5313206,1
124,2024-02-12,0.53863615,1
125,2019-04-18,0.5724373,1
126,2015-10-23,0.5224413,1
127,2023-05-08,0.5363512,-1
128,2018-03-14,0.51503754,-1
129,2022-06-09,0.5324542,-1
130,2022-09-22,0.5505459,-1
131,2023-02-28,0.5597364,1
132,2021-04-20,0.53275746,1
133,2017-05-04,0.5486046,-1
134,2018-11-09,0.50894934,-1
135,2017-09-20,0.50584406,1
136,2017-02-07,0.50494,1
137,2024-01-08,0.5661644,-1
