,Date,Prob,Label
102,2018-06-26,0.4383286,1
103,2020-10-26,0.4900631,-1
104,2022-10-10,0.5336236,1
105,2024-03-18,0.48303223,1
106,2018-07-31,0.45632026,1
107,2023-01-05,0.5325743,1
108,2020-07-31,0.5218333,1
109,2019-11-29,0.50001794,1
110,2023-04-03,0.53129345,-1
111,2017-02-07,0.50758374,1
112,2020-01-23,0.5224864,-1
113,2022-02-25,0.55365247,-1
114,2020-09-03,0.50396955,-1
115,2017-11-09,0.50819296,-1
116,2018-02-26,0.5585151,-1
117,2015-11-10,0.5011559,1
118,2016-02-08,0.3667585,1
119,2021-12-16,0.519164,1
120,2016-11-09,0.5486284,1
121,2022-08-02,0.5001347,1
122,2017-03-30,0.48534545,-1
123,2022-09-22,0.54371864,-1
124,2019-04-18,0.5084081,1
125,2016-06-24,0.5177001,1
126,2016-07-29,0.5206079,1
127,2019-03-15,0.49025935,-1
128,2021-10-26,0.4615162,1
129,2023-05-08,0.53131896,-1
130,2021-03-16,0.5478371,-1
131,2019-07-16,0.406412,1
132,2021-04-01,0.47555667,1
133,2017-01-03,0.4920995,1
134,2016-12-14,0.5084473,-1
135,2017-11-28,0.5337269,1
136,2018-11-09,0.5589609,-1
137,2022-08-18,0.55812615,-1
138,2017-05-22,0.5180559,1
139,2023-06-12,0.5217379,-1
140,2024-04-22,0.4792963,-1
141,2019-01-23,0.48459402,1
142,2019-02-27,0.51449025,-1
143,2021-07-15,0.4159606,1
144,2020-04-01,0.5314834,1
145,2019-04-02,0.5163799,1
146,2016-01-21,0.5316116,1
147,2017-08-16,0.51359373,1
148,2022-05-23,0.559714,1
149,2017-12-14,0.51873785,1
150,2020-12-16,0.5228438,-1
151,2018-03-14,0.5534866,-1
152,2020-07-15,0.4292002,1
153,2020-11-30,0.4331184,1
154,2019-06-27,0.5144992,1
155,2017-10-24,0.53853005,1
156,2018-05-04,0.58421576,1
157,2019-06-11,0.54373986,1
158,2023-06-29,0.49026927,-1
159,2021-08-18,0.47319892,1
160,2015-12-15,0.53072727,-1
161,2016-09-01,0.49802068,-1
162,2019-02-08,0.3252405,1
163,2018-09-04,0.53888166,1
164,2017-06-08,0.49964145,1
165,2019-09-23,0.53846407,-1
166,2024-04-04,0.37134647,-1
167,2019-05-07,0.52112764,-1
168,2015-09-21,0.497552,-1
169,2018-08-16,0.5166641,1
170,2021-09-22,0.52469146,-1
171,2016-02-25,0.5582984,1
172,2019-10-09,0.5953894,1
173,2020-11-11,0.5079457,1
174,2023-02-09,0.51637876,-1
175,2018-01-03,0.5253269,1
176,2024-02-29,0.52746826,-1
177,2022-01-04,0.5366717,1
178,2020-05-06,0.4987038,-1
179,2020-06-10,0.50350904,1
180,2023-02-28,0.35669467,1
181,2017-10-06,0.5215616,1
182,2021-05-06,0.31500286,-1
183,2021-08-02,0.468535,1
184,2017-06-26,0.50227195,1
185,2016-05-04,0.5179853,1
186,2019-09-05,0.51119405,1
187,2021-04-20,0.51169014,1
