,Date,Prob,Label
110,2023-10-27,0.67160964,1
111,2020-05-06,0.48816216,-1
112,2019-04-02,0.3508593,1
113,2017-07-13,0.5557055,1
114,2020-09-22,0.56117636,1
115,2022-01-04,0.5050723,1
116,2020-02-10,0.5526974,1
117,2019-07-16,0.31621492,1
118,2021-12-16,0.20763227,1
119,2020-06-26,0.38511983,1
120,2024-04-22,0.41212866,-1
121,2018-12-17,0.5354156,-1
122,2022-04-19,0.45039526,-1
123,2018-09-04,0.5382029,1
124,2019-01-23,0.34000337,1
125,2021-04-20,0.5440653,1
126,2020-11-11,0.67925626,1
127,2017-01-20,0.32924807,1
128,2023-02-09,0.42305386,-1
129,2019-06-27,0.5231028,1
130,2023-03-16,0.3115317,1
131,2024-04-04,0.19424872,-1
132,2018-01-03,0.5379968,1
133,2017-05-22,0.64272827,1
134,2022-09-06,0.44661292,-1
135,2022-07-15,0.5412407,1
136,2022-08-18,0.5119687,-1
137,2020-03-16,0.52951497,-1
138,2016-03-14,0.66280067,1
139,2021-06-28,0.5391932,1
140,2020-08-18,0.61993074,1
141,2023-07-18,0.23508878,1
142,2020-04-01,0.5910269,1
143,2016-10-24,0.39716527,-1
144,2021-08-02,0.44259372,1
145,2016-07-13,0.49572518,1
146,2018-04-18,0.57967347,-1
147,2020-02-27,0.5134849,1
148,2023-01-05,0.43447772,1
149,2016-01-21,0.5804546,1
150,2018-02-07,0.5670835,1
151,2020-11-30,0.509548,1
152,2023-12-19,0.5080841,1
153,2019-01-04,0.5113447,1
154,2017-09-20,0.51964736,1
155,2017-01-03,0.49151167,1
156,2022-05-23,0.29209852,1
157,2021-02-09,0.57310116,1
158,2020-09-03,0.41196367,-1
159,2022-11-11,0.3733004,-1
160,2019-02-08,0.33776027,1
161,2021-04-01,0.44908038,1
162,2021-01-05,0.60091305,1
163,2023-05-24,0.28884974,1
164,2020-06-10,0.22357352,1
165,2016-11-28,0.46246544,1
166,2018-07-13,0.3894341,1
167,2019-10-25,0.10143897,1
168,2018-08-16,0.36710885,1
169,2022-09-22,0.45824245,-1
170,2016-06-08,0.30590403,-1
171,2022-10-10,0.4461847,1
172,2019-09-23,0.67045057,-1
173,2021-05-06,0.16704652,-1
174,2015-11-27,0.4750805,-1
175,2021-08-18,0.5841614,1
176,2017-02-07,0.523629,1
177,2016-08-16,0.49048144,-1
178,2018-05-22,0.5196697,-1
179,2016-02-25,0.5928882,1
180,2018-10-08,0.58280253,-1
181,2022-05-05,0.2784406,-1
182,2019-12-17,0.043322455,1
183,2016-10-06,0.4886871,-1
184,2023-09-25,0.41372374,-1
185,2019-05-07,0.4522099,-1
186,2015-09-21,0.54684514,-1
187,2019-08-01,0.278215,-1
